# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
3  2.470443e-02 -4.202815e-02  4.432338e-01  2.003873e-01  4.496860e-01  3.284522e+00 6 3 -1.000000e+00
 3.194449e-05  2.408892e-01 -2.177131e-01  8.767130e+01  5.000000e-01  1.071598e+00  2.137981e+00  1.654231e-01  8.467983e-01
 7.489583e-04  1.760360e-02  1.915040e-03  9.217125e+01  1.000000e+00  2.500877e+01  7.203471e+00 -1.532616e+00  2.460660e+01
5 -1.727202e-02 -2.925074e-01  1.391917e+00  6.347439e-01  1.000000e+00  6.480820e+00 6 3 -1.000000e+00
 2.808893e-01 -7.397478e-01 -6.933310e+00  1.096155e+01  5.000000e-01  5.047351e-01  5.505237e-01  2.940108e-01  4.380664e-02
-7.454570e-01 -5.701656e-01  3.154475e+00  0.000000e+00  0.000000e+00  3.455297e-01  1.242785e-01 -3.096389e-01  2.416208e-02
 6.463902e-01 -5.841282e-01  6.507314e+00  1.011835e+01  0.000000e+00  4.286004e-01  1.742300e-01  3.774496e-01  3.491676e-02
-4.932374e-03  2.859519e-01 -4.930077e-01  7.746185e+01  5.000000e-01  1.229253e+00  1.441596e+00  5.220132e-02  4.275790e-01
 3.474108e-04  1.861627e-02  7.303377e-03  8.415698e+01  1.000000e+00  1.346961e+01  4.304827e+00  1.917056e-01  1.164357e+01
3 -1.043805e+00 -6.648578e-01  1.202530e+00  5.906762e-01  1.673600e-01  6.703842e+00 6 1  2.728070e-01
-2.599774e-01 -9.654989e-01  2.303704e+00  0.000000e+00  0.000000e+00  3.020660e-01  1.630975e-01 -1.625654e-01  2.830908e-03
 1.267421e-01  1.731520e-01 -3.855478e-01  1.602462e+02  5.000000e-01  1.173547e+00  4.376326e-01 -1.559586e+00  2.188191e-01
 2.327867e-03  3.525641e-03  2.364049e-04  1.739765e+02  1.000000e+00  6.815337e+01  2.939514e+00 -1.645916e+01  6.494960e+01
5  2.347318e-02 -1.812695e-01  1.797457e+00  6.374820e-01  1.000000e+00  1.277331e+01 6 1 -1.000000e+00
 2.868495e-01 -1.118835e+00  1.808937e+00  0.000000e+00  0.000000e+00  2.484207e-01 -6.675429e-02 -8.720286e-02  3.950091e-03
-4.648840e-01  1.635015e-01 -1.222182e+00  1.606007e+02  5.000000e-01  5.089825e-01 -9.710930e-01  3.410065e-01  5.874943e-02
 3.256255e-01  3.155068e-01 -9.787506e-01  1.672330e+02  5.000000e-01  4.661140e-01 -3.104166e-01 -1.100176e+00  4.202407e-02
-2.095390e-01  6.087209e-01  2.806309e+00  1.492850e+02  0.000000e+00  3.724026e-01  1.451758e-01  1.283066e-01  2.251992e-02
-6.862044e-05  2.838026e-04  3.259957e-06  3.029161e+02  1.000000e+00  5.621863e+02  4.181261e+01  8.018277e+01  5.603191e+02
3  5.974830e-01  1.666062e-01  1.750715e+00  7.913875e-01  1.146470e-01  4.805537e+00 6 1  3.064917e-01
-7.872271e-01 -1.323505e+00  1.459863e+00  0.000000e+00  0.000000e+00  1.622392e-01  9.440473e-03 -1.294536e-01  5.261222e-03
 1.319476e-02  1.342070e-02  1.656148e-03  5.683965e+01  1.000000e+00  2.738408e+01 -1.023547e+00 -9.553078e+00  2.585883e+01
 1.579323e-01  1.501558e-01 -1.673690e-01  5.540420e+01  5.000000e-01  1.546937e+00 -1.722330e-01 -2.498860e+00  8.544381e-01
3  7.316102e+00  4.430109e+00  5.712235e+00  3.373437e+00  1.818776e-02  4.236871e+00 6 2  2.743978e-01
-1.141844e+00 -5.296372e+00  4.104510e+00  0.000000e+00  0.000000e+00  4.197351e-01  3.012129e-01 -4.841134e-02  3.870142e-04
 4.233188e-03  2.590067e-02  5.665374e-04  1.193750e+03  1.000000e+00  4.629847e+01  1.594592e+01 -5.707066e+00  4.341970e+01
 5.367834e-02  2.893556e-01 -7.465184e-02  1.185190e+03  5.000000e-01  2.780993e+00  3.769223e+00 -1.536363e+00  1.070452e+00
3  2.940791e-02 -1.446570e-01  6.086685e-01  2.868831e-01  5.977957e-01  3.478378e+00 6 1 -1.000000e+00
 1.336766e-01 -4.172909e-01  1.950490e+00  0.000000e+00  0.000000e+00  2.302394e-01  2.307780e-01  1.630374e-01  4.844532e-02
 5.069461e-03  1.776355e-01 -1.165994e+00  1.417497e+01  5.000000e-01  7.209954e-01  9.669069e-01 -2.391065e-02  4.481868e-01
-5.666302e-04  8.889483e-03  7.117057e-03  1.618230e+01  1.000000e+00  1.329225e+01  3.142499e+00 -8.465740e-01  1.272039e+01
3  4.928308e-01 -2.707974e-01  2.166026e+00  1.204881e+00  1.130504e-01  1.657751e+00 6 3 -1.000000e+00
 1.119762e+00 -1.175432e+00  3.959840e+00  0.000000e+00  0.000000e+00  4.126498e-01 -3.329101e-02  3.022194e-01  9.874906e-03
-5.285136e-01  2.298632e-01 -4.476616e-01  3.326875e+02  5.000000e-01  8.102531e-01 -1.058967e+00  1.071645e+00  1.859183e-01
-2.443997e-03  1.264773e-03  3.118054e-05  4.487286e+02  1.000000e+00  1.848059e+02 -2.666486e+01  3.165916e+01  1.832765e+02
2  8.793317e-01  1.582636e+00  2.157478e+00  1.072605e+00  5.556304e-01  8.971623e+00 6 3  2.799880e-01
-2.188156e-01 -7.000726e-01 -1.821689e+00  1.426864e+02  5.000000e-01  7.257789e-01  6.298803e-01 -4.768533e-01  2.782025e-02
-1.485996e-01  1.456262e+00  3.278598e+00  0.000000e+00  0.000000e+00  3.422518e-01  3.557350e-01  3.281641e-02  2.805589e-03
1 -2.067091e-01 -3.368159e-01  0.000000e+00  8.849931e-02  0.000000e+00  4.381943e+00 0 2  3.060676e-01
 3.021528e-03  2.046944e-01  4.136404e+00  0.000000e+00  0.000000e+00  4.508349e-01  2.444344e-01  8.846253e-03  1.197739e-01
3 -7.508029e-02  3.204429e-01  8.641727e-01  4.032313e-01  1.441645e-01  2.950109e+00 6 1 -1.000000e+00
-3.934317e-02  6.304562e-01  1.787901e+00  0.000000e+00  0.000000e+00  1.330066e-01  4.130878e-01  1.473808e-01  2.942316e-02
 5.986612e-02 -2.280029e-01 -2.577519e-01  1.965329e+01  5.000000e-01  5.293973e-01  1.711214e+00  1.083011e+00  3.835922e-01
 4.570005e-04 -2.237731e-03  7.026349e-05  2.564828e+01  1.000000e+00  1.230884e+02  2.478063e+01  7.704189e+00  1.227323e+02
3  8.006507e-02 -1.163480e-03  1.368780e+00  6.097014e-01  3.646422e-01  5.067512e+00 6 3 -1.000000e+00
 7.655810e-01  6.991615e-03  4.143852e+00  0.000000e+00  0.000000e+00  2.836700e-01 -5.177747e-01 -6.096401e-02  3.684670e-02
-5.647616e-01  3.290907e-01 -1.136416e+01  1.257177e+01  5.000000e-01  3.764714e-01 -3.800935e-01  5.764658e-01  8.876489e-02
-4.347463e-04  7.317679e-05  4.461219e-05  5.137599e+01  1.000000e+00  1.524709e+02  7.165999e-01  2.296789e+01  1.509850e+02
3  1.338618e-01  3.606607e-01  9.770853e-01  5.086390e-01  1.031466e-01  5.231071e+00 6 1 -1.000000e+00
 4.544455e-01  6.185498e-01  2.190703e+00  0.000000e+00  0.000000e+00  2.285756e-01  2.448269e-01 -2.805014e-01  1.457637e-02
-7.529684e-02 -2.024671e-01 -2.259637e-01  6.850978e+01  5.000000e-01  7.786807e-01  1.757270e+00 -1.177486e+00  3.497557e-01
-1.375726e-03 -2.604219e-03  9.334334e-05  8.103890e+01  1.000000e+00  1.080032e+02  5.863577e+00 -2.649842e+01  1.067886e+02
2  4.975689e-01  1.739322e-01  1.272910e+00  6.746929e-01  2.478122e-02  1.415207e+01 6 2 -1.000000e+00
 1.079722e+00 -2.828923e-01  4.331625e+00  0.000000e+00  0.000000e+00  3.926139e-01 -3.619527e-01 -8.395146e-02  1.929044e-03
-1.723577e-01 -5.355659e-02 -1.073429e-01  2.610692e+02  5.000000e-01  1.318206e+00 -2.435835e+00 -1.866520e+00  2.185163e-01
3  2.200510e-01  5.043648e-01  1.897615e+00  9.152706e-01  1.162750e-01  5.401023e+00 6 1  3.015753e-01
-1.661902e+00  1.635361e-01  1.937531e+00  0.000000e+00  0.000000e+00  2.438426e-01 -2.309479e-01 -4.812697e-02  1.037284e-02
 2.315528e-01  3.795374e-02 -2.252864e-01  5.311730e+01  5.000000e-01  2.080526e+00 -2.198902e+00 -8.781565e-01  1.113832e+00
 4.687803e-02  6.242731e-03  1.199586e-02  5.363827e+01  1.000000e+00  1.186529e+01 -5.658562e+00 -1.635000e+00  1.015575e+01
1 -3.099365e+01  4.549114e-01  0.000000e+00  1.688952e+01  0.000000e+00  1.228740e+01 0 2 -1.000000e+00
-4.187677e+01  9.654274e+00  4.721212e+00  0.000000e+00  0.000000e+00  4.221767e-01 -3.478051e-01  3.318810e-02  2.267136e-04
1 -6.147963e+00  1.865884e+00  0.000000e+00  1.615371e+01  0.000000e+00  7.841676e+00 0 2 -1.000000e+00
-2.015837e+01  1.148534e+00  2.230349e+01  0.000000e+00  0.000000e+00  6.819749e-01 -2.253077e-01  7.443376e-02  2.342701e-03
3  1.764171e-01  3.767351e-01  1.047970e+00  3.847521e-01  1.475096e-01  4.223354e+00 6 1 -1.000000e+00
 5.405197e-01  6.869823e-01  1.642074e+00  0.000000e+00  0.000000e+00  1.889011e-01  1.352872e-01 -1.749085e-01  8.566785e-03
-3.668583e-02 -1.877031e-01 -2.422218e-01  2.675188e+01  5.000000e-01  1.187017e+00  1.793680e+00 -9.726942e-01  7.435920e-01
-2.030430e-03 -1.164382e-02  1.497317e-03  2.828963e+01  1.000000e+00  2.969823e+01  1.247855e+01 -1.145230e-01  2.871831e+01
3 -1.141680e+00 -1.794130e+00  1.085873e+00  6.263645e-01  2.274920e-01  4.430821e+00 6 3  3.146320e-01
 3.527919e-01 -2.941780e-01 -1.852369e+00  8.518549e+00  5.000000e-01  7.929601e-01 -6.515776e-02  7.605717e-01  1.780260e-01
-6.754617e-01  5.484211e-02  8.142567e+00  0.000000e+00  0.000000e+00  4.393971e-01 -4.362015e-01  3.453264e-02  6.463887e-02
 5.281784e-03 -3.723792e-03  3.444563e-03  1.382621e+01  1.000000e+00  1.978711e+01 -3.656263e+00  7.019598e+00  1.649898e+01
3  5.580088e-01 -2.078164e-01  1.602386e+00  7.854660e-01  1.933648e-01  1.044761e+01 6 1 -1.000000e+00
 1.159628e+00 -4.974552e-01  1.913060e+00  0.000000e+00  0.000000e+00  2.164930e-01 -1.867139e-01  2.372729e-01  2.229898e-02
-3.424534e-01  6.057026e-02 -3.699186e-01  7.093080e+01  5.000000e-01  9.506384e-01 -1.457332e+00  7.628348e-01  6.237190e-01
-2.137449e-02  3.200559e-03  2.779561e-03  7.631739e+01  1.000000e+00  2.118729e+01 -6.877634e+00 -6.751289e-01  2.058250e+01
3 -2.479977e-02  3.657131e-01  1.119485e+00  4.786814e-01  1.936851e-01  3.118771e+00 6 1 -1.000000e+00
 1.266932e-02  8.121023e-01  1.859338e+00  0.000000e+00  0.000000e+00  1.917330e-01  3.397473e-01  6.432203e-03  1.031959e-02
 5.100629e-02 -3.067259e-01 -3.601259e-01  4.809372e+01  5.000000e-01  4.905358e-01  1.673010e+00  4.872351e-01  1.899772e-01
 1.619387e-04 -7.115246e-04  4.350801e-06  7.119704e+01  1.000000e+00  5.034898e+02  1.020971e+02  1.105869e+02  5.023876e+02
3  1.482171e-01 -9.716580e-01  1.229284e+00  4.690765e-01  3.544197e-01  7.507850e+00 6 1  2.841972e-01
-6.670051e-01 -6.670784e-01  2.085897e+00  0.000000e+00  0.000000e+00  2.847145e-01 -8.699592e-02 -1.570189e-01  4.937656e-03
 2.567270e-01  1.440061e-01 -7.392829e-01  5.532435e+01  5.000000e-01  7.074939e-01 -7.833747e-01 -9.080452e-01  9.964512e-02
 9.869508e-04  8.907857e-04  2.518182e-05  7.003349e+01  1.000000e+00  2.068254e+02  2.066949e+01 -4.717716e+01  2.043009e+02
3 -4.713052e-01  4.719512e-01  1.901398e+00  6.427085e-01  1.159111e-01  4.760080e+00 6 1 -1.000000e+00
-1.208431e+00  1.054288e+00  2.045253e+00  0.000000e+00  0.000000e+00  2.915839e-01 -3.231406e-03  1.136039e-01  7.345799e-03
 1.855419e-01 -2.388304e-01 -2.370675e-01  1.986198e+02  5.000000e-01  1.247184e+00  3.590317e-01  2.037254e+00  6.928017e-01
 7.752673e-03 -1.071928e-02  6.090873e-04  2.110610e+02  1.000000e+00  4.581689e+01  9.425826e+00  1.667054e+01  4.474297e+01
3 -6.595964e-02 -8.062760e-02  6.046824e-01  3.809305e-01  2.286550e-01  2.578662e+00 6 3 -1.000000e+00
-1.164444e-01 -3.881953e-01  4.095891e+00  0.000000e+00  0.000000e+00  3.221921e-01  4.060354e-01 -2.245253e-01  8.806075e-02
 1.773395e-01  1.403233e-01 -9.365460e-01  1.622280e+01  5.000000e-01  9.318985e-01 -1.509001e-01 -1.024510e+00  6.045592e-01
 6.905524e-03  5.935355e-03  8.021942e-03  2.028857e+01  1.000000e+00  1.350699e+01 -2.023408e+00 -5.260464e+00  1.276965e+01
3  1.392733e-02 -5.162407e-01  2.498303e+00  1.044059e+00  2.329613e-01  5.759335e+00 6 1 -1.000000e+00
-1.081842e+00 -1.742773e+00  2.558168e+00  0.000000e+00  0.000000e+00  3.538765e-01  1.386812e-01 -8.566456e-02  3.020048e-03
-1.091413e-01  5.583943e-01 -5.959541e-01  4.210778e+02  5.000000e-01  1.077575e+00  1.090107e+00  7.040350e-01  9.332579e-02
 1.865669e-04  2.285026e-03  1.761645e-05  5.130534e+02  1.000000e+00  2.630501e+02  1.039390e+02 -3.319374e+01  2.592010e+02
3 -9.632492e-01  1.666047e+00  1.283174e+00  6.451089e-01  8.867315e-03  5.826952e+00 6 2  2.743163e-01
-6.071300e-01  9.695280e-01  3.619863e+00  0.000000e+00  0.000000e+00  3.214682e-01  6.589594e-02  4.240395e-01  2.182758e-03
 1.087118e-01 -9.541678e-02 -3.209846e-02  2.610148e+02  5.000000e-01  1.969262e+00 -2.117193e-01  5.661164e+00  1.160341e+00
 1.579895e-03 -1.171131e-03  6.908502e-06  2.829993e+02  1.000000e+00  4.273303e+02 -8.999229e+01  1.700285e+02  4.253543e+02
5  1.115503e+00 -1.420272e+00  1.252131e+01  4.354052e+00  1.000000e+00  3.116164e+00 6 3 -1.000000e+00
-2.094600e+00 -8.058477e+00  3.915288e+00  0.000000e+00  0.000000e+00  4.811993e-01  1.162121e-01 -1.548601e-02  1.558234e-03
 4.801659e+00 -3.913530e+00 -5.996227e+00  5.145851e+02  5.000000e-01  7.670494e-01 -1.066913e-01  4.578804e-01  1.262236e-03
 6.847056e+00  7.068012e-01  6.215161e+00  3.966340e+02  0.000000e+00  5.243639e-01 -2.493722e-01  5.609205e-02  4.754063e-04
-4.087232e-01  6.283286e-01 -2.666772e-01  1.914144e+03  5.000000e-01  2.384049e+00  5.259314e-01  2.321388e+00  5.974524e-01
-3.594037e-02  7.679496e-02  4.011325e-03  1.934525e+03  1.000000e+00  2.102457e+01  8.571635e+00  8.844008e+00  1.821467e+01
3  6.189581e-01 -7.215753e-02  1.607846e+00  5.480724e-01  1.164651e-01  8.400136e+00 6 1 -1.000000e+00
 1.335919e+00 -1.053170e-01  1.649739e+00  0.000000e+00  0.000000e+00  2.182306e-01 -6.365367e-02  3.090413e-02  1.876422e-03
-2.664719e-01  2.702162e-02 -1.921370e-01  1.387337e+02  5.000000e-01  6.277533e-01 -2.240535e+00  5.684998e-01  1.847991e-01
-9.785601e-04  2.043131e-05  4.327839e-06  1.668305e+02  1.000000e+00  4.854688e+02 -4.643015e+01 -3.862716e+01  4.841973e+02
3  2.816100e-01 -6.144457e-01  2.181996e+00  7.950996e-01  1.083963e-01  4.628554e+00 6 1 -1.000000e+00
 1.706375e-01 -1.845955e+00  2.375094e+00  0.000000e+00  0.000000e+00  3.389050e-01  3.539404e-02  1.214821e-01  5.510972e-03
-1.615961e-01  3.105986e-01 -2.574513e-01  2.713230e+02  5.000000e-01  1.044626e+00  8.962169e-01  1.755852e+00  4.095574e-01
-2.526652e-03  6.819927e-03  1.806710e-04  2.981365e+02  1.000000e+00  7.911216e+01  2.025339e+01  1.250544e+01  7.776934e+01
3 -8.350771e-01 -8.002799e-01  1.925166e+00  7.396689e-01  7.339585e-03  4.690619e+00 6 2 -1.000000e+00
-1.215636e+00 -1.287302e+00  3.205530e+00  0.000000e+00  0.000000e+00  3.644420e-01 -1.201090e-03 -3.032682e-01  2.338612e-03
 4.315332e-03  4.236614e-03  5.192183e-05  5.168706e+02  1.000000e+00  1.476123e+02  1.673234e-01 -4.728030e+01  1.462581e+02
 1.115491e-01  1.072750e-01 -2.352726e-02  4.991848e+02  5.000000e-01  2.490649e+00 -3.415243e-01 -6.679018e+00  1.703813e+00
3  6.818379e-02 -2.460809e-01  6.272124e-01  2.516228e-01  2.154811e-01  2.242831e+00 6 1 -1.000000e+00
 1.072940e-01 -4.762019e-01  1.511195e+00  0.000000e+00  0.000000e+00  1.404021e-01  2.112903e-01  1.803797e-01  1.000143e-02
-1.170628e-02  1.396182e-01 -3.256338e-01  1.011704e+02  5.000000e-01  5.432428e-01  1.667639e+00  7.060756e-01  3.289686e-01
 2.276456e-04  3.141936e-03  3.098454e-04  1.162210e+02  1.000000e+00  6.166141e+01  1.238741e+01 -1.728997e+01  6.118715e+01
3 -1.149604e+00  7.490778e-01  3.487466e+00  1.219740e+00  1.567406e-01  5.815417e+00 6 1 -1.000000e+00
-2.597396e+00  1.789839e+00  2.129543e+00  0.000000e+00  0.000000e+00  2.939212e-01 -1.101705e-01  1.297129e-01  1.358641e-02
 2.364147e-01 -2.428771e-01 -3.337859e-01  1.621304e+02  5.000000e-01  3.023155e+00 -1.775055e-01  2.656611e+00  2.344485e+00
 1.269520e-01 -1.341200e-01  1.080803e-01  1.622422e+02  1.000000e+00  6.028768e+00  2.714044e-01  3.995306e+00  5.239797e+00
3  3.965061e-01 -9.859288e-01  1.717189e+00  9.814248e-01  5.575062e-01  3.598293e+00 6 3  2.808052e-01
 6.116634e-01 -4.360149e-01 -2.029056e+00  3.725538e+01  5.000000e-01  6.068504e-01 -2.914794e-01  7.499642e-01  4.401365e-02
 7.393976e-02  1.194811e+00  3.639522e+00  0.000000e+00  0.000000e+00  3.803524e-01  3.262093e-01  5.281410e-02  1.555230e-02
 4.027823e-04 -6.984656e-04  3.590837e-05  8.230913e+01  1.000000e+00  1.688250e+02  1.384397e+01  1.117642e+01  1.656197e+02
3  8.942617e-01  2.218805e-01  1.603908e+00  7.771790e-01  3.566147e-01  6.794028e+00 6 1  2.925338e-01
-1.003829e+00 -6.252959e-01  2.511087e+00  0.000000e+00  0.000000e+00  3.105559e-01 -1.258964e-01 -2.474860e-01  1.666078e-02
 3.719210e-01  1.992228e-01 -8.954905e-01  5.784246e+01  5.000000e-01  8.490048e-01 -5.871468e-01 -8.914957e-01  2.357294e-01
 9.351377e-03  5.024521e-03  1.181665e-03  6.695990e+01  1.000000e+00  3.133497e+01 -5.283155e+00 -6.784906e+00  2.929901e+01
5 -1.706412e-01  1.502887e-01  3.958424e+00  2.487987e+00  1.000000e+00  1.045205e+01 6 3 -1.000000e+00
 1.442462e+00 -8.327730e-01 -3.428695e+00  1.006620e+02  5.000000e-01  8.757813e-01 -2.546139e-01  4.921973e-01  2.363193e-02
-1.805468e-01  2.383440e+00  7.728294e+00  0.000000e+00  0.000000e+00  5.235044e-01  3.117219e-01  2.197463e-02  6.312674e-03
-2.205190e+00 -7.774945e-01  1.546938e+01  2.003714e+01  0.000000e+00  5.837483e-01 -2.380305e-01 -2.279541e-01  2.275957e-02
-2.250521e+00  5.923585e-01 -1.456308e+01  2.289441e+01  5.000000e-01  7.098806e-01 -3.327842e-01  2.051602e-01  1.317772e-02
 2.991494e-03 -1.735010e-03  3.520048e-04  1.920122e+02  1.000000e+00  5.546770e+01 -1.119912e+01  6.627632e-01  5.188748e+01
3 -2.724610e-02  1.204006e-02  2.663064e-01  1.144229e-01  5.918413e-01  8.214139e+00 6 3 -1.000000e+00
 9.786401e-02 -2.460830e-02 -5.428850e+00  1.085633e+00  5.000000e-01  5.872304e-01 -5.763930e-01  1.495025e-01  3.359849e-01
-1.374497e-01  1.000775e-01  3.213017e+00  0.000000e+00  0.000000e+00  3.581011e-01 -1.876252e-01  2.561193e-01  1.469890e-01
 2.894518e-03 -1.700343e-03  2.063365e-02  1.498616e+00  1.000000e+00  8.114897e+00 -9.169637e-02  1.465889e+00  7.605268e+00
3 -3.765257e-01  4.350455e-01  1.185595e+00  4.870412e-01  3.507726e-01  7.978391e+00 6 1 -1.000000e+00
-6.028021e-01  9.400042e-01  1.547916e+00  0.000000e+00  0.000000e+00  1.818104e-01 -4.189369e-02  1.471368e-01  4.617458e-03
 5.043016e-02 -4.940147e-02 -5.429666e-01  1.063743e+02  5.000000e-01  3.117375e+00 -2.478199e-02  2.514835e+00  2.547453e+00
 4.046083e-02 -3.961482e-02  3.640965e-01  1.063767e+02  1.000000e+00  4.100188e+00 -7.690207e-02  2.618918e+00  3.496908e+00
1 -1.676038e+00 -3.264932e+00  0.000000e+00  5.902674e+00  0.000000e+00  8.820583e+00 0 2 -1.000000e+00
-4.466942e+00 -8.470499e+00  1.082107e+01  0.000000e+00  0.000000e+00  5.020938e-01  2.795040e-01 -2.781651e-01  1.013062e-03
3  1.004702e+00 -1.912232e-01  5.528394e-01  2.859137e-01  6.404852e-01  4.356697e+00 6 1  2.867808e-01
-1.145136e-01 -4.491265e-01  2.159029e+00  0.000000e+00  0.000000e+00  3.150841e-01 -6.843605e-02 -3.542800e-02  8.847996e-04
 1.218394e-01  5.064208e-02 -1.382826e+00  1.883775e+01  5.000000e-01  7.205042e-01 -6.287338e-01 -6.371565e-01  1.368491e-01
