# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
1  4.567848e+00  3.404624e+00  0.000000e+00  8.475797e+00  0.000000e+00  3.794961e+00 0 2 -1.000000e+00
 7.481083e-02 -2.615544e-01 -1.482782e-01  1.142364e+02  5.000000e-01  9.958378e-01  2.155356e+00  1.448633e+00  5.292142e-01
 1.620629e-03 -6.067884e-03  1.118478e-04  1.236018e+02  1.000000e+00  9.897141e+01  2.509475e+01  5.284692e+00  9.759324e+01
3 -7.703096e-03  7.203308e-01  1.904349e+00  7.324077e-01  2.646224e-02  5.459732e+00 6 2 -1.000000e+00
 7.811047e-01  1.309877e+00  5.894629e+00  0.000000e+00  0.000000e+00  4.033170e-01  3.602705e-01 -2.378862e-01  3.526577e-03
 4.215274e-02 -4.452567e-01 -1.559851e-01  1.940868e+02  5.000000e-01  1.106111e+00  2.529072e+00  1.610127e-01  4.718016e-01
 6.630712e-04 -3.120872e-03  1.434724e-05  2.458860e+02  1.000000e+00  3.110738e+02  1.345482e+02  9.133839e+01  3.093880e+02
3  1.897065e-01 -2.446911e-01  1.406015e+00  7.729829e-01  3.134569e-01  7.266045e+00 6 1 -1.000000e+00
 1.761819e-01 -1.040623e+00  2.023472e+00  0.000000e+00  0.000000e+00  2.485047e-01  1.552924e-01  2.154746e-01  1.153075e-02
-3.683857e-01  2.556506e-01 -6.342711e-01  7.456990e+01  5.000000e-01  5.320344e-01 -5.360328e-01  1.228118e+00  1.352167e-01
-1.027554e-03  1.172071e-03  4.278360e-05  1.123489e+02  1.000000e+00  1.544569e+02 -7.102069e+00  1.118622e+01  1.531015e+02
3  5.670543e-02 -2.095279e-01  8.993552e-01  5.105433e-01  2.221767e-01  4.980009e+00 6 1 -1.000000e+00
-1.674776e-01 -6.464739e-01  2.468101e+00  0.000000e+00  0.000000e+00  2.729394e-01  3.503305e-01 -2.675591e-02  2.473925e-02
-1.357881e-01  2.523229e-01 -5.483546e-01  5.223544e+01  5.000000e-01  7.010429e-01  7.768179e-01  1.144363e+00  3.224270e-01
-1.442953e-03  3.511443e-03  4.441650e-04  6.887212e+01  1.000000e+00  5.001084e+01  4.833626e+00  1.128199e+01  4.907075e+01
3 -5.440133e-02  1.720304e-01  6.680481e-01  3.311002e-01  2.706258e-01  5.402268e+00 6 1 -1.000000e+00
 2.884441e-02  5.235867e-01  1.745406e+00  0.000000e+00  0.000000e+00  2.246304e-01  1.426420e-01  8.898728e-02  1.583897e-02
 9.881861e-02 -1.407866e-01 -4.723520e-01  3.457341e+01  5.000000e-01  8.102701e-01  4.453484e-01  1.398116e+00  4.558768e-01
 1.950251e-03 -3.792039e-03  8.630738e-04  4.038965e+01  1.000000e+00  3.684157e+01  2.667898e+00  1.090188e+01  3.601543e+01
1  1.402841e-01 -8.855016e-02  0.000000e+00  1.669655e-01  0.000000e+00  1.705004e+01 0 2 -1.000000e+00
 2.824694e-01 -9.675268e-02  3.510665e+00  0.000000e+00  0.000000e+00  3.427087e-01 -1.941752e-01  3.308799e-01  1.332730e-02
3  1.126056e+00  1.169051e-01  9.604891e-01  4.090814e-01  1.663267e-02  3.738223e+00 6 2  2.718735e-01
 8.521606e-01  2.593561e-02  3.092978e+00  0.000000e+00  0.000000e+00  3.286656e-01 -3.506112e-01 -6.669845e-02  3.868314e-03
-1.083113e-01  2.019299e-02 -5.144449e-02  2.172553e+02  5.000000e-01  2.069036e+00 -4.494366e+00  6.180175e-01  1.474447e+00
-6.001316e-03  1.872456e-03  1.892362e-04  2.256942e+02  1.000000e+00  8.866946e+01 -3.255346e+01  3.663068e+01  8.761283e+01
1  6.814471e+00 -1.404352e+00  0.000000e+00  5.426506e+00  0.000000e+00  5.196973e+00 0 2 -1.000000e+00
 1.355186e+01 -4.472028e-01  3.706160e+00  0.000000e+00  0.000000e+00  4.256890e-01 -2.366362e-01  6.336716e-02  4.160441e-04
3  7.468412e-02  3.164371e-01  1.435101e+00  7.031122e-01  4.342612e-01  8.145174e+00 6 1 -1.000000e+00
-5.750737e-02 -4.621670e-01 -1.040996e+00  4.034051e+01  5.000000e-01  5.507544e-01  1.036212e+00 -2.978338e-01  2.663306e-01
 2.982771e-01  9.281328e-01  2.397166e+00  0.000000e+00  0.000000e+00  2.522041e-01  3.108628e-01 -2.130813e-01  3.964891e-02
-1.045963e-03 -6.877091e-03  7.714303e-04  5.402083e+01  1.000000e+00  3.757314e+01  6.406501e+00  5.081960e-01  3.686891e+01
3 -6.774949e-01 -1.020994e+00  5.342658e-01  2.374448e-01  2.006931e-01  2.677454e+00 6 1  3.017737e-01
 2.826032e-01 -3.265816e-01  1.547413e+00  0.000000e+00  0.000000e+00  1.741055e-01  4.995050e-02  1.826658e-01  4.291660e-03
-6.960485e-02  7.515143e-02 -3.105551e-01  1.826863e+01  5.000000e-01  5.683667e-01  2.430672e-01  1.829554e+00  2.219404e-01
-1.124631e-03  1.086878e-03  1.536593e-04  2.073333e+01  1.000000e+00  8.211327e+01 -8.125950e+00 -2.329702e+00  8.120673e+01
3 -1.112337e-01  6.878588e-02  4.784515e-01  1.985660e-01  3.408947e-01  3.032813e+00 6 1 -1.000000e+00
 9.468339e-02 -6.341220e-02 -7.836335e-01  1.035454e+01  5.000000e-01  9.082901e-01 -5.689183e-01  9.802293e-01  4.141611e-01
-2.745739e-01  2.408327e-01  2.298755e+00  0.000000e+00  0.000000e+00  2.853033e-01 -1.392409e-01  2.374557e-01  2.730587e-02
 5.054701e-03 -3.900657e-03  4.278267e-03  1.128773e+01  1.000000e+00  1.737135e+01 -5.180079e-01  5.832092e+00  1.621124e+01
1  7.645220e+00  4.385695e+00  0.000000e+00  2.093074e+00  0.000000e+00  4.524963e+00 0 2  2.729116e-01
 4.858528e+00  5.412943e-02  4.489053e+00  0.000000e+00  0.000000e+00  4.473625e-01 -2.156051e-01 -1.901539e-01  1.224895e-03
3  7.858516e-02  2.531769e-01  4.710024e-01  2.441498e-01  1.976604e-01  3.038589e+00 6 3  2.765874e-01
-3.204904e-01  8.099905e-03  3.539339e+00  0.000000e+00  0.000000e+00  3.180943e-01 -4.257014e-01 -3.514434e-02  3.502642e-02
 1.410930e-01  1.018232e-01 -6.995872e-01  1.139176e+01  5.000000e-01  7.796922e-01 -4.111793e-01 -1.144064e+00  3.879805e-01
 1.712542e-03  1.130372e-03  5.012600e-04  1.654198e+01  1.000000e+00  5.024589e+01 -4.698441e+00 -2.020171e+01  4.905877e+01
3 -2.694538e-02  1.726657e-01  7.407062e-01  3.900104e-01  2.273990e-01  4.817071e+00 6 1 -1.000000e+00
 8.396139e-02 -2.033655e-01 -4.712410e-01  2.926459e+01  5.000000e-01  6.093326e-01  9.964170e-01  1.132180e+00  1.279692e-01
 2.217070e-01  5.244201e-01  2.072309e+00  0.000000e+00  0.000000e+00  2.660198e-01  2.348772e-01 -3.172203e-02  7.956898e-03
 1.192883e-04 -5.543025e-04  1.601122e-05  4.369304e+01  1.000000e+00  2.526631e+02  1.924737e+01  2.253064e+01  2.509109e+02
1 -5.295834e-02 -3.409982e-01  0.000000e+00  7.962922e-02  0.000000e+00  3.734299e+00 0 2  2.894329e-01
-3.204791e-04 -1.871475e-01  3.164063e+00  0.000000e+00  0.000000e+00  3.738352e-01  2.574041e-01  9.887448e-02  5.340787e-03
3 -5.037952e-01 -1.537698e-01  1.406276e+00  5.877705e-01  8.043537e-02  9.076068e+00 6 2 -1.000000e+00
-1.097061e+00 -3.978188e-01  3.341072e+00  0.000000e+00  0.000000e+00  3.587087e-01 -2.738095e-01 -1.922958e-01  5.681381e-03
 2.237735e-01  8.488947e-02 -2.687403e-01  1.568662e+02  5.000000e-01  1.114487e+00 -1.586086e+00 -1.103857e+00  3.779767e-01
 7.926335e-03  4.029201e-03  6.551277e-04  1.678495e+02  1.000000e+00  4.151817e+01 -1.742362e+00 -1.059556e+01  3.994080e+01
3  6.711826e-02 -1.004523e-02  3.603500e-01  1.719576e-01  6.002423e-01  3.551814e+00 6 1 -1.000000e+00
 2.344725e-01 -5.489638e-02  2.745938e+00  0.000000e+00  0.000000e+00  2.980499e-01 -3.251921e-01  1.510288e-01  4.919972e-02
-1.204535e-01  7.390125e-03 -1.648228e+00  2.750378e+01  5.000000e-01  6.148656e-01 -8.648866e-01  8.373685e-02  2.585953e-01
-2.358418e-03  3.331861e-04  1.922344e-03  3.617531e+01  1.000000e+00  2.435729e+01 -4.883294e+00  1.232187e+00  2.337867e+01
3  6.686055e-01  2.188686e-01  8.311031e-01  3.667231e-01  2.503770e-01  5.873732e+00 6 3  2.701003e-01
-1.888095e-01 -1.225377e-01 -7.681233e-01  8.935000e+01  5.000000e-01  7.010744e-01 -4.441488e-01 -1.092686e+00  7.183978e-02
 6.422494e-01 -1.311032e-01  3.067867e+00  0.000000e+00  0.000000e+00  4.052945e-01 -1.341799e-01 -9.854418e-02  2.048032e-03
-3.998865e-04 -2.390402e-04  1.258822e-05  1.266401e+02  1.000000e+00  2.899615e+02  2.873824e+01 -5.686440e+01  2.873721e+02
3  1.139942e+00  1.161131e-01  2.646762e+00  1.325401e+00  5.100135e-02  9.618451e+00 6 2 -1.000000e+00
 2.096047e+00  3.108627e-01  3.109734e+00  0.000000e+00  0.000000e+00  2.996030e-01 -3.942777e-01 -1.163190e-01  8.923291e-03
-5.297360e-01 -2.172179e-02 -1.586006e-01  1.032390e+02  5.000000e-01  9.466022e-01 -2.485296e+00 -3.623523e-01  4.144006e-01
-6.594692e-03  1.081858e-04  5.015269e-05  1.201657e+02  1.000000e+00  1.476011e+02 -3.704403e+01  1.343547e+01  1.462797e+02
1  7.729462e-01  7.907227e-01  0.000000e+00  2.199330e+00  0.000000e+00  1.231207e+01 0 2 -1.000000e+00
 9.168117e-01  2.897102e+00  5.730368e+00  0.000000e+00  0.000000e+00  4.512195e-01  2.281011e-01 -2.731686e-01  3.109020e-02
3 -5.184356e+00 -1.598336e+00  3.546323e+00  1.669475e+00  2.164854e-01  3.847241e+00 6 1  3.051610e-01
 3.992046e-01 -5.696563e-01 -6.264417e-01  1.672366e+02  5.000000e-01  1.420267e+00  5.712035e-01  1.202775e+00  3.210025e-01
-2.351542e+00  1.668602e+00  2.893691e+00  0.000000e+00  0.000000e+00  3.699308e-01 -6.485604e-02  2.172588e-01  6.876525e-03
 2.178608e-02 -2.581381e-02  1.878034e-03  1.764500e+02  1.000000e+00  2.846002e+01  2.822332e+00  1.461559e+01  2.533352e+01
3  1.205473e-01 -4.149502e-01  1.237753e+00  5.620991e-01  1.095270e-01  4.084424e+00 6 1 -1.000000e+00
 2.939784e-01 -8.483603e-01  2.620804e+00  0.000000e+00  0.000000e+00  2.132498e-01  3.978060e-01  2.813608e-01  4.265817e-02
-9.407411e-02  3.269894e-01 -2.870488e-01  4.173222e+01  5.000000e-01  7.738252e-01  1.607982e+00  9.743090e-01  5.002223e-01
-1.608327e-03  5.339619e-03  2.100348e-04  5.184175e+01  1.000000e+00  7.389995e+01  1.935412e+01  1.336807e+01  7.316257e+01
3 -1.652623e-01 -1.604538e-01  6.020700e-01  3.117275e-01  2.648046e-01  1.401104e+00 6 1 -1.000000e+00
-3.206746e-01 -3.436665e-01  1.640859e+00  0.000000e+00  0.000000e+00  1.524180e-01  2.294873e-02 -3.292899e-01  4.084547e-02
 1.047896e-01  8.232467e-02 -4.345070e-01  5.377696e+01  5.000000e-01  9.237792e-01 -2.768681e-01 -1.493524e+00  7.495033e-01
 9.675023e-03  7.710532e-03  7.304212e-03  5.692105e+01  1.000000e+00  1.320636e+01 -1.539487e+00 -3.117355e+00  1.291368e+01
5 -9.439096e-04  1.055202e-02  1.912153e-01  8.631792e-02  1.000000e+00  4.053652e+00 6 3 -1.000000e+00
 5.362841e-02 -5.183091e-02 -5.188957e+00  4.462348e-01  5.000000e-01  7.375420e-01 -1.320647e-01  4.941256e-01  4.662790e-01
 1.322747e-02  1.150918e-01  4.144057e+00  0.000000e+00  0.000000e+00  4.555589e-01  2.240633e-01 -7.001660e-02  2.326883e-01
-5.616194e-02 -6.308907e-02  4.553619e+01  3.620231e-01  0.000000e+00  5.867760e-01 -6.965475e-02 -3.793965e-01  3.401142e-01
-6.505717e-02 -5.026818e-02 -4.278955e+01  3.622271e-01  5.000000e-01  5.990407e-01 -2.154351e-01 -3.711149e-01  3.483046e-01
 3.410809e-04 -2.239349e-03  6.219681e-02  6.542918e-01  1.000000e+00  5.099786e+00  7.200966e-01  4.601171e-01  4.571211e+00
3 -9.725613e-01 -3.269684e-01  2.027956e+00  1.033204e+00  1.849545e-02  7.959643e+00 6 2 -1.000000e+00
-1.785477e+00 -1.302969e-01  3.334022e+00  0.000000e+00  0.000000e+00  3.435026e-01 -3.078524e-01 -1.904670e-01  5.221828e-03
 7.002826e-03  1.590541e-03  7.664011e-05  2.985541e+02  1.000000e+00  1.238272e+02 -4.328507e+01 -1.284227e+01  1.222386e+02
 2.326698e-01  6.892035e-02 -6.166425e-02  2.818530e+02  5.000000e-01  1.762575e+00 -3.241147e+00 -2.508653e+00  9.832515e-01
2  3.172718e+00  1.429323e+00  2.761413e+00  1.021535e+00  5.663447e-03  8.786308e+00 6 2  2.772414e-01
 2.592559e+00 -3.173347e-01  3.068648e+00  0.000000e+00  0.000000e+00  3.880577e-01 -2.169237e-01 -3.925649e-02  2.930438e-04
-1.509488e-01 -3.387835e-03 -1.737912e-02  5.676073e+02  5.000000e-01  2.268036e+00 -7.688875e+00 -1.715330e-01  1.006349e+00
5 -4.394911e-02  1.563883e-02  4.665828e-01  1.717427e-01  1.000000e+00  5.643469e+00 6 3 -1.000000e+00
 1.023807e-01 -1.128028e-01 -9.467272e-01  1.125286e+01  5.000000e-01  5.578892e-01  1.047408e-01  1.113895e+00  9.072193e-02
-2.730472e-01 -7.906116e-02  2.244830e+00  0.000000e+00  0.000000e+00  2.952183e-01 -2.244671e-01 -2.939030e-02  1.232180e-02
 1.033268e-01  1.966961e-01  6.861644e+00  6.346619e+00  0.000000e+00  3.934867e-01  3.592643e-01 -3.050408e-01  5.582710e-02
 2.420005e-02  2.093705e-01 -6.050281e+00  6.411410e+00  5.000000e-01  4.551196e-01  6.795805e-01  1.861623e-02  8.052881e-02
 1.844714e-04 -8.960145e-05  3.491308e-05  2.188888e+01  1.000000e+00  1.713649e+02  1.757515e+01  8.529128e+00  1.697226e+02
1 -8.026248e-01  3.528541e-02  0.000000e+00  3.229797e-01  0.000000e+00  4.146911e+00 0 2  2.944267e-01
-3.585873e-01 -4.529229e-01  3.008098e+00  0.000000e+00  0.000000e+00  3.512725e-01  2.243787e-02 -2.964927e-01  2.892197e-02
3 -1.390613e+00 -5.763331e-01  1.081533e+00  5.551188e-01  4.375461e-01  1.932648e+00 6 1  3.073088e-01
 5.390296e-01 -6.844061e-01  1.950625e+00  0.000000e+00  0.000000e+00  2.207148e-01 -1.912586e-02  3.070235e-01  4.653139e-03
-2.048357e-01  1.006919e-01 -8.534885e-01  5.798225e+01  5.000000e-01  1.102289e+00 -6.988652e-01  8.328941e-01  1.597761e-01
-1.822641e-02  1.106622e-02  1.481030e-02  6.019201e+01  1.000000e+00  9.594994e+00 -1.673769e+00  1.884631e+00  6.410680e+00
3  3.954434e-01 -8.438315e-01  2.034067e+00  9.237830e-01  1.923615e-02  1.121084e+01 6 2 -1.000000e+00
 1.935102e-01 -1.817725e+00  3.550359e+00  0.000000e+00  0.000000e+00  3.854292e-01  2.566581e-01  1.736726e-01  2.899111e-03
-1.210241e-02  1.527535e-02  5.726435e-04  3.964834e+02  1.000000e+00  5.382727e+01  3.432913e+00  3.213484e+01  5.240797e+01
-1.337179e-01  1.898475e-01 -6.829524e-02  3.859916e+02  5.000000e-01  2.700885e+00  1.933797e+00  3.714263e+00  1.836204e+00
3 -1.175590e-01  3.436272e-01  6.536529e-01  2.801707e-01  3.569946e-01  1.014305e+01 6 1  2.719232e-01
 4.935715e-01 -1.006402e-01  2.567237e+00  0.000000e+00  0.000000e+00  3.605454e-01 -6.198701e-02  1.246434e-01  1.700514e-03
-9.083755e-02  1.921536e-01 -9.164897e-01  2.496340e+01  5.000000e-01  6.283857e-01  7.722101e-01  7.955554e-01  3.534527e-02
-5.763531e-05  8.177705e-05  1.778330e-06  4.462034e+01  1.000000e+00  7.685820e+02  1.566724e+02 -4.806785e+01  7.657273e+02
4 -1.773291e-01 -6.367605e-02  2.192381e+00  9.043911e-01  1.000000e+00  1.014165e+01 6 3 -1.000000e+00
 2.747230e-02 -1.178260e+00  3.280534e+00  5.812169e+00  0.000000e+00  4.032127e-01  2.036353e-01 -9.929401e-02  7.395858e-03
-8.103098e-01 -4.087252e-01 -3.086190e+00  3.367497e+01  5.000000e-01  5.109126e-01 -4.913026e-01 -5.673203e-01  1.606120e-02
 5.769179e-01  2.471583e-01 -8.400564e-01  1.334872e+02  5.000000e-01  6.387016e-01 -8.096632e-01 -8.157072e-01  4.565083e-02
-7.882867e-01  8.567023e-01  3.130851e+00  0.000000e+00  0.000000e+00  3.699362e-01 -1.387143e-01  2.415300e-01  7.143200e-03
3 -1.680437e+00  2.147280e+00  1.722597e+00  7.706428e-01  1.869332e-01  1.663242e+00 6 1  3.090974e-01
 4.288452e-01  1.404248e+00  1.450856e+00  0.000000e+00  0.000000e+00  1.535926e-01  1.494666e-01 -6.940359e-02  1.279337e-02
-5.179777e-02 -2.499358e-01 -2.712132e-01  5.799417e+01  5.000000e-01  1.320728e+00  1.798645e+00 -7.449016e-01  9.041210e-01
-6.572330e-03 -2.915594e-02  4.744027e-03  5.944925e+01  1.000000e+00  1.677554e+01  5.650377e+00 -2.479830e+00  1.595239e+01
3 -5.260900e-01 -1.757929e-01  1.859721e+00  7.210304e-01  3.156893e-01  4.052898e+00 6 1 -1.000000e+00
-1.348724e+00 -7.215043e-01  1.784081e+00  0.000000e+00  0.000000e+00  2.444181e-01 -1.019023e-01  2.686157e-03  2.642178e-02
 3.132000e-01  1.131044e-01 -5.632153e-01  9.119880e+01  5.000000e-01  1.192919e+00 -1.149266e+00 -7.013736e-01  8.030843e-01
 3.828705e-02  1.650796e-02  1.174863e-02  9.413499e+01  1.000000e+00  1.144997e+01 -3.103550e+00 -3.801774e+00  1.081410e+01
3 -2.196121e-01 -9.121627e-02  7.318306e-01  3.485577e-01  3.104180e-01  2.118043e+00 6 1 -1.000000e+00
-4.961558e-01 -3.089225e-01  1.594180e+00  0.000000e+00  0.000000e+00  1.908866e-01 -9.039732e-02 -1.386038e-01  2.495543e-02
 1.553243e-01  2.446884e-02 -4.948622e-01  2.196574e+01  5.000000e-01  1.008213e+00 -1.350332e+00 -4.443379e-01  7.007301e-01
 1.242778e-02  2.950467e-03  6.159771e-03  2.328624e+01  1.000000e+00  1.464991e+01 -4.821560e+00 -8.538310e-01  1.410232e+01
3  1.297850e+00  7.287688e-02  1.761150e+00  8.008656e-01  9.727890e-01  2.357072e+00 6 1  2.956388e-01
 1.369635e-01 -3.361548e-01 -1.890584e+00  9.892013e+01  5.000000e-01  1.051485e+00  5.208610e-01  5.101878e-01  2.192100e-01
-5.347432e-01  1.291868e+00  1.839140e+00  0.000000e+00  0.000000e+00  2.452051e-01  1.093882e-01  1.183935e-01  8.332198e-03
 2.155140e-02 -5.233255e-02  5.410024e-02  1.012283e+02  1.000000e+00  5.768623e+00  1.478899e+00  1.438200e+00  3.646359e+00
3 -8.705205e-01  1.920733e-01  2.820487e+00  1.065452e+00  1.464644e-01  3.283980e+00 6 1 -1.000000e+00
-2.101122e+00  1.486801e+00  1.820394e+00  0.000000e+00  0.000000e+00  2.492724e-01 -1.138522e-01  3.602862e-02  1.615627e-03
 3.289501e-01  5.505471e-02 -2.666230e-01  3.211531e+02  5.000000e-01  1.646636e+00 -1.965782e+00 -5.517729e-01  7.286569e-01
 3.812820e-02  5.028619e-03  5.500556e-03  3.264289e+02  1.000000e+00  1.632328e+01 -5.793352e+00 -4.409113e+00  1.475730e+01
3  3.551243e-01  2.795995e+00  1.582160e+00  5.892707e-01  3.123231e-01  3.709640e+00 6 1  2.956087e-01
 1.314650e+00  3.339306e-02  1.737647e+00  0.000000e+00  0.000000e+00  2.281245e-01 -1.172984e-01  8.088191e-02  4.203056e-03
-2.643346e-01  1.335828e-01 -5.427072e-01  1.183643e+02  5.000000e-01  1.012794e+00 -7.432389e-01  1.135946e+00  3.027442e-01
-1.054584e-02  4.203303e-03  1.226476e-03  1.264222e+02  1.000000e+00  3.099297e+01 -4.218259e+00  8.151106e+00  2.881439e+01
3 -8.588627e-02 -3.442657e-02  3.387726e-01  1.695917e-01  5.421046e-01  2.644036e+00 6 1 -1.000000e+00
-2.362203e-01 -9.869687e-02  2.015921e+00  0.000000e+00  0.000000e+00  2.419303e-01 -1.592650e-01 -2.307666e-01  6.819937e-02
 8.243100e-02  1.631709e-02 -1.092840e+00  6.383827e+00  5.000000e-01  9.782230e-01 -8.503141e-01 -4.387334e-01  7.238658e-01
 1.171450e-02  2.617164e-03  4.098989e-02  6.673059e+00  1.000000e+00  6.338226e+00 -1.993107e+00 -3.576630e-01  5.942530e+00
1 -7.109840e-01 -7.229835e-01  0.000000e+00  2.606470e-01  0.000000e+00  8.839196e+00 0 2  3.053450e-01
-6.440866e-01  4.761766e-01  3.358332e+00  0.000000e+00  0.000000e+00  3.790609e-01 -9.202768e-02  2.816547e-01  6.157434e-04
3  4.632630e-03  6.548480e-02  2.068732e-01  8.844580e-02  2.084268e-01  8.571233e+00 6 1 -1.000000e+00
-2.130462e-03 -5.083841e-02 -4.151799e-01  2.127699e+00  5.000000e-01  7.708241e-01  1.568503e+00 -3.021861e-02  4.500646e-01
 3.247403e-02  1.531201e-01  1.991970e+00  0.000000e+00  0.000000e+00  2.437442e-01  2.607226e-01 -4.394352e-02  2.653437e-02
-1.084091e-04 -1.134463e-03  4.376063e-04  2.497088e+00  1.000000e+00  5.115680e+01  1.473998e+01 -3.643901e+00  5.047485e+01
3  2.323799e+00 -4.036491e-01  2.789220e+00  1.258729e+00  1.004796e-01  8.433105e+00 6 1  2.777787e-01
 1.548924e+00  2.140995e+00  2.282164e+00  0.000000e+00  0.000000e+00  3.113501e-01  1.813301e-01 -5.636972e-02  8.049360e-04
-4.666583e-02 -1.467636e-01 -2.293110e-01  4.759248e+02  5.000000e-01  3.060648e+00  2.308577e+00 -1.810423e+00  1.318951e+00
-1.583422e-02 -5.407507e-02  2.857562e-02  4.763429e+02  1.000000e+00  9.185239e+00  4.706128e+00 -3.139369e+00  6.768533e+00
3 -5.159365e-01  4.040024e-01  1.866955e+00  7.713331e-01  1.561906e-01  1.020718e+01 6 1 -1.000000e+00
-1.258596e+00  8.662845e-01  1.709687e+00  0.000000e+00  0.000000e+00  2.291235e-01  7.816806e-03  9.636990e-02  2.860071e-03
 2.692417e-01 -2.066718e-01 -2.670370e-01  2.130215e+02  5.000000e-01  7.137041e-01 -4.210557e-01  1.910360e+00  2.000880e-01
 1.148764e-03 -7.883811e-04  6.564484e-06  2.574528e+02  1.000000e+00  3.988130e+02 -4.505238e+01  6.237406e+01  3.971341e+02
3 -1.308602e-01  1.846106e-01  1.149355e+00  4.745044e-01  4.729700e-01  7.778563e+00 6 1 -1.000000e+00
 2.066857e-01 -2.413631e-01 -1.208007e+00  5.264950e+01  5.000000e-01  9.612778e-01  1.426727e-01  8.994186e-01  4.251367e-01
