# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
3 -3.161870e-01 -1.084400e+00  3.365952e+00  1.962687e+00  2.167615e-01  7.595332e+00 6 1 -1.000000e+00
 8.623098e-03  1.225399e-03  1.397382e-03  3.722571e+01  1.000000e+00  2.868690e+01 -6.861709e+00 -1.963974e+00  2.804377e+01
3  1.834871e-01 -1.134256e-01  1.102155e+00  6.238850e-01  2.299254e-01  6.600862e+00 6 1 -1.000000e+00
 7.439829e-01 -9.880185e-02  2.924068e+00  0.000000e+00  0.000000e+00  3.062796e-01 -3.254126e-01  1.826617e-01  5.682328e-02
-3.109404e-01  2.203877e-01 -6.723175e-01  3.444361e+01  5.000000e-01  6.328140e-01 -2.492963e-01  1.249027e+00  3.308328e-01
-2.780047e-03  1.540868e-03  2.100973e-04  5.211659e+01  1.000000e+00  7.497644e+01 -1.593957e+01  2.141830e+01  7.405611e+01
3  5.492040e-01  7.522924e-02  1.439504e+00  6.894704e-01  1.159801e-01  7.206184e+00 6 1 -1.000000e+00
 1.178946e+00 -1.546592e-02  1.757574e+00  0.000000e+00  0.000000e+00  2.253130e-01 -1.529373e-01 -8.822765e-02  1.878890e-02
-2.605077e-01 -2.745951e-02 -2.038436e-01  1.070747e+02  5.000000e-01  1.148570e+00 -2.115604e+00 -6.723200e-01  8.008002e-01
-1.011860e-02 -5.429680e-04  4.629215e-04  1.162417e+02  1.000000e+00  5.221822e+01 -2.151989e+01 -8.572733e-02  5.155079e+01
3  3.311100e-01  6.468586e-02  1.123403e+00  3.193928e-01  2.808809e-01  6.868488e+00 6 1 -1.000000e+00
-2.364164e-01 -3.853089e-02 -5.465513e-01  1.003994e+02  5.000000e-01  5.608104e-01 -1.405539e+00 -2.167973e-01  5.712502e-02
 8.146815e-01  3.579873e-01  1.945847e+00  0.000000e+00  0.000000e+00  2.638884e-01 -1.667874e-01 -1.127590e-02  1.728328e-03
-7.434297e-04 -4.305828e-04  1.508355e-05  1.261662e+02  1.000000e+00  2.728248e+02  6.796148e+01 -5.452150e+01  2.711651e+02
3 -7.729573e-02 -1.852383e-01  4.410660e-01  1.646975e-01  1.108018e-01  5.617567e+00 6 1 -1.000000e+00
-2.212627e-01 -3.445857e-01  1.581212e+00  0.000000e+00  0.000000e+00  1.982448e-01  1.017430e-01 -5.802772e-03  9.720266e-03
 5.690287e-03  1.630140e-02  5.439391e-02  3.059219e+01  1.000000e+00  7.483497e+00  3.892267e+00 -2.915746e+00  6.954766e+00
 1.050363e-02  3.067891e-02 -1.752011e-01  3.057424e+01  5.000000e-01  3.493024e+00  2.757029e+00 -2.078867e+00  3.033703e+00
3  2.262164e-02 -1.344303e-01  5.061324e-01  2.393683e-01  1.877774e-01  3.052342e+00 6 1 -1.000000e+00
 1.832843e-02 -3.509850e-01  2.707944e+00  0.000000e+00  0.000000e+00  2.677286e-01  4.022118e-01  7.185519e-02  2.281195e-02
-3.759131e-02  1.520488e-01 -5.084908e-01  5.064156e+01  5.000000e-01  5.520688e-01  1.323317e+00  6.450411e-01  2.270245e-01
-2.111149e-04  7.753751e-04  4.459602e-05  7.429860e+01  1.000000e+00  1.552408e+02  2.448671e+01  2.769658e+01  1.543468e+02
3 -9.299487e-02 -5.773655e-02  2.712647e-01  9.551414e-02  4.032931e-01  8.046561e+00 6 1 -1.000000e+00
-2.096392e-01 -1.345136e-01  1.801092e+00  0.000000e+00  0.000000e+00  2.483290e-01 -7.281855e-02 -6.699322e-02  1.408431e-02
 1.310676e-02  1.121329e-02  4.508620e-01  1.545954e+01  1.000000e+00  4.004451e+00 -3.986338e-01 -2.578729e+00  3.489230e+00
 1.702978e-02  1.450225e-02 -7.263682e-01  1.545870e+01  5.000000e-01  2.974264e+00 -4.443441e-01 -2.253218e+00  2.486298e+00
1 -2.877868e-01  8.056385e-02  0.000000e+00  1.195111e-01  0.000000e+00  5.638096e+00 0 2  3.044549e-01
 8.756064e-02 -2.467299e-01  3.035182e+00  0.000000e+00  0.000000e+00  3.759867e-01  4.094553e-02  2.413432e-01  5.766278e-03
3  2.266204e-03 -1.166421e-01  6.026611e-01  2.873970e-01  7.399466e-01  7.389761e+00 6 1 -1.000000e+00
 8.695414e-02 -3.957734e-01  1.618984e+00  0.000000e+00  0.000000e+00  1.608347e-01  2.812526e-01  8.616365e-02  3.374656e-02
 6.574832e-02  2.065146e-01 -1.197962e+00  7.472909e+00  5.000000e-01  3.777595e-01  8.366442e-01 -7.224686e-01  2.000676e-01
 3.051717e-05  9.874111e-04  1.010988e-04  1.237695e+01  1.000000e+00  1.017157e+02  1.501965e+01 -5.171032e+00  1.011848e+02
3 -2.517234e-01  2.182302e-01  8.992892e-01  2.985366e-01  7.380380e-02  5.086468e+00 6 2 -1.000000e+00
-4.256516e-01  5.520631e-01  3.127323e+00  0.000000e+00  0.000000e+00  3.136026e-01 -4.314722e-02  3.866748e-01  9.288268e-03
 1.357794e-01 -1.504441e-01 -2.308083e-01  5.004731e+01  5.000000e-01  7.958482e-01 -2.432879e-01  2.077279e+00  2.350187e-01
 7.699537e-04 -1.374676e-03  2.342643e-05  6.204050e+01  1.000000e+00  2.355499e+02  9.182863e+01  6.240461e+01  2.338798e+02
3 -2.375821e-01  3.868949e-01  1.675640e+00  7.942831e-01  3.381555e-01  5.826627e+00 6 1 -1.000000e+00
-7.672569e-01  1.001781e+00  2.127414e+00  0.000000e+00  0.000000e+00  2.848361e-01  1.197563e-01  1.645104e-01  5.411055e-03
 2.142995e-01 -3.562747e-01 -7.193969e-01  1.334189e+02  5.000000e-01  6.099993e-01  6.438238e-01  1.061906e+00  1.191290e-01
 8.776689e-04 -1.316110e-03  1.900228e-05  1.752293e+02  1.000000e+00  2.326432e+02  5.323916e+00  3.170089e+01  2.309730e+02
3  2.311493e-01  1.340350e-01  1.059560e+00  5.093330e-01  1.617792e-01  1.306577e+01 6 1 -1.000000e+00
 3.529715e-01  8.052152e-01  1.810992e+00  0.000000e+00  0.000000e+00  2.437817e-01 -7.227647e-02 -1.202438e-01  4.731711e-03
-2.362274e-01 -7.541588e-02 -2.929809e-01  5.207189e+01  5.000000e-01  7.996122e-01 -1.649505e+00 -8.558510e-01  1.506546e-01
-5.844362e-04 -3.712495e-04  8.463674e-06  6.955709e+01  1.000000e+00  3.526624e+02 -2.147418e+01 -7.108675e+01  3.503652e+02
3  1.324202e-01  9.085100e-02  6.103935e-01  3.600129e-01  2.085914e-01  5.993095e+00 6 1 -1.000000e+00
 2.483775e-01  3.908113e-01  1.939065e+00  0.000000e+00  0.000000e+00  2.431600e-01  3.307707e-02 -2.366437e-01  2.095961e-02
-1.599204e-01 -6.292114e-02 -4.044722e-01  2.041594e+01  5.000000e-01  8.920338e-01 -1.204247e+00 -1.016761e+00  4.810204e-01
-2.732307e-03 -1.420364e-03  4.189188e-04  2.507664e+01  1.000000e+00  5.390356e+01 -1.464737e+01 -1.404077e+01  5.287398e+01
2 -1.461114e-01  1.156979e-01  7.161306e-01  3.105333e-01  3.372266e-01  3.170680e+00 6 1 -1.000000e+00
 1.535578e-01 -1.709083e-01 -5.999468e-01  3.594660e+01  5.000000e-01  3.361634e-01  2.328946e-01  1.432918e+00  6.726822e-02
-4.494886e-01  2.153274e-01  1.779061e+00  0.000000e+00  0.000000e+00  1.787439e-01 -1.403125e-01  3.044334e-01  5.871848e-03
3  8.211777e-01  9.373850e-01  1.597664e+00  6.858255e-01  5.087098e-01  1.079715e+01 6 1  2.730939e-01
 1.006791e+00 -7.518835e-01  2.141866e+00  0.000000e+00  0.000000e+00  2.833746e-01  2.659858e-02  2.143871e-01  8.889791e-04
-1.849139e-01  3.122448e-01 -1.089588e+00  1.883928e+02  5.000000e-01  9.282425e-01  5.072952e-01  8.158301e-01  4.563112e-02
-1.093544e-03  2.293199e-03  7.758631e-05  2.148743e+02  1.000000e+00  1.192828e+02  3.291710e+01  4.290083e+00  1.143271e+02
3 -7.871404e-01  5.827224e-01  1.107025e+00  5.367934e-01  1.052499e-01  1.035315e+01 6 1  2.717262e-01
-2.053229e-01  8.886856e-01  2.544595e+00  0.000000e+00  0.000000e+00  3.078729e-01  2.581418e-01  1.393301e-01  3.384156e-03
 5.001635e-02 -1.884895e-01 -2.678184e-01  1.391155e+02  5.000000e-01  1.088238e+00  1.676737e+00  9.644755e-01  2.419311e-01
 6.316539e-04 -2.398013e-03  6.960770e-05  1.549081e+02  1.000000e+00  1.232466e+02  2.073652e+01  1.216544e+01  1.205107e+02
3  2.160424e-01  6.332448e-02  1.312616e+00  6.397433e-01  3.758743e-01  7.801630e+00 6 1 -1.000000e+00
-3.698974e-01 -2.853089e-01 -6.950881e-01  3.128719e+01  5.000000e-01  4.789110e-01 -1.921736e-01 -1.293549e+00  1.078370e-01
 9.425270e-01 -3.077305e-01  1.849257e+00  0.000000e+00  0.000000e+00  2.239003e-01 -2.481160e-01  3.393677e-03  2.512813e-02
-1.242584e-03 -2.067387e-04  4.966785e-05  5.321796e+01  1.000000e+00  1.441467e+02 -1.520657e+01  1.122447e+01  1.429074e+02
1 -1.514720e+00 -3.038940e+00  0.000000e+00  1.269469e+00  0.000000e+00  4.232349e+00 0 2 -1.000000e+00
-2.241451e+00 -3.908066e+00  3.769490e+00  0.000000e+00  0.000000e+00  3.583794e-01  2.026698e-01 -3.245213e-01  2.179302e-04
3 -5.810824e-01  3.160553e+00  1.619913e+00  8.505614e-01  1.474639e-01  6.411933e+00 6 1  2.889891e-01
 9.715630e-01  8.539313e-01  2.537907e+00  0.000000e+00  0.000000e+00  3.181175e-01  4.760018e-02 -2.620543e-01  1.065821e-02
-2.404549e-01 -2.208392e-01 -3.742496e-01  1.436646e+02  5.000000e-01  1.151023e+00 -1.299782e-02 -1.641540e+00  3.824694e-01
-7.512970e-03 -6.434231e-03  5.615178e-04  1.573726e+02  1.000000e+00  4.658453e+01 -5.360678e+00 -1.638062e+01  4.425424e+01
3 -3.721000e-02  8.608202e-02  7.656518e-01  3.019750e-01  5.348664e-01  4.332163e+00 6 3 -1.000000e+00
 1.423179e-01 -2.509868e-01 -1.892561e+00  1.555069e+01  5.000000e-01  5.913799e-01  2.286952e-01  8.019062e-01  2.247883e-01
-9.928315e-03  4.993756e-01  3.538381e+00  0.000000e+00  0.000000e+00  3.781016e-01  3.097424e-01  9.056582e-02  8.538420e-02
 8.586930e-04 -2.938514e-03  1.098664e-03  2.485623e+01  1.000000e+00  3.315128e+01  1.048612e+01  3.681034e+00  3.199592e+01
3 -1.878511e-01  6.216866e-01  2.001842e+00  9.335039e-01  1.030116e-01  4.459761e+00 6 1 -1.000000e+00
-1.918303e-01  1.595206e+00  2.822623e+00  0.000000e+00  0.000000e+00  3.583543e-01  2.169916e-01  1.017030e-01  2.606006e-03
 1.424757e-01 -3.785250e-01 -2.907629e-01  2.568195e+02  5.000000e-01  8.083191e-01  1.367622e+00  1.267116e+00  1.402167e-01
 3.203540e-04 -9.542519e-04  3.460326e-06  3.265357e+02  1.000000e+00  5.453084e+02  5.894389e+01  6.170213e+01  5.432720e+02
1 -4.570934e-01  3.264984e-03  0.000000e+00  1.059221e-01  0.000000e+00  5.017649e+00 0 2  2.866806e-01
-4.742471e-03 -1.719415e-01  4.559546e+00  0.000000e+00  0.000000e+00  4.737996e-01  2.398472e-01  6.339113e-03  2.003568e-02
1 -8.019796e-02  4.415106e-02  0.000000e+00  5.675672e-02  0.000000e+00  1.076755e+01 0 2  2.718010e-01
 1.357454e-01 -4.419156e-02  3.019876e+00  0.000000e+00  0.000000e+00  4.093329e-01 -3.175563e-02  1.293824e-01  3.617791e-03
1  2.675608e+00 -2.646261e+00  0.000000e+00  1.753251e+00  0.000000e+00  7.848358e+00 0 2  2.842357e-01
-1.838776e+00  2.493417e+00  4.281753e+00  0.000000e+00  0.000000e+00  3.853415e-01  3.093875e-01  2.203071e-01  1.760730e-02
3  2.200079e-01 -3.454703e-01  1.218324e+00  5.761566e-01  3.192963e-01  1.555303e+01 6 1 -1.000000e+00
 4.217355e-01 -9.215597e-01  1.455101e+00  0.000000e+00  0.000000e+00  1.686754e-01 -3.870231e-02  4.863360e-02  4.454433e-03
-1.501707e-01  1.541893e-01 -4.646084e-01  5.158138e+01  5.000000e-01  7.472938e-01  9.552859e-02  1.485626e+00  3.376190e-01
-5.141731e-03  5.379511e-03  8.597922e-04  5.562697e+01  1.000000e+00  3.598901e+01 -5.095278e+00  5.932724e+00  3.495841e+01
3  1.758748e-01 -2.843523e-02  5.069023e-01  1.893683e-01  3.099125e-01  4.470857e+00 6 1 -1.000000e+00
 3.717990e-01 -1.337384e-01  1.599462e+00  0.000000e+00  0.000000e+00  1.714754e-01 -2.389422e-01  6.441529e-02  1.848895e-02
-1.151446e-01  7.101679e-03 -4.956933e-01  1.254669e+01  5.000000e-01  6.431481e-01 -1.460309e+00  1.105285e-01  3.961881e-01
-4.371396e-03  6.547886e-04  1.603887e-03  1.397026e+01  1.000000e+00  2.610882e+01 -2.593320e+00  4.923538e-01  2.559914e+01
1  1.651618e+00  4.816797e-01  0.000000e+00  1.152345e+00  0.000000e+00  3.348597e+00 0 2  2.761487e-01
-2.121306e+00 -1.132051e+00  3.087943e+00  0.000000e+00  0.000000e+00  3.523784e-01 -2.063510e-01 -2.302017e-01  1.680884e-03
1 -1.749838e-01 -5.457670e-02  0.000000e+00  7.038155e-02  0.000000e+00  2.796585e+00 0 2  2.832433e-01
-8.622393e-02 -6.547295e-02  4.679468e+00  0.000000e+00  0.000000e+00  4.893489e-01 -8.590660e-03 -2.167747e-01  7.050607e-02
3  2.078936e-01 -4.296176e-01  1.956062e+00  8.754991e-01  1.479975e-01  2.048579e+01 6 1 -1.000000e+00
-4.472804e-02 -1.618331e+00  2.245924e+00  0.000000e+00  0.000000e+00  3.218872e-01  9.635152e-02  7.281728e-02  5.427339e-04
-3.082178e-01  3.199033e-01 -3.323911e-01  3.530707e+02  5.000000e-01  1.017842e+00  9.932057e-02  1.731750e+00  2.544884e-01
-9.713208e-04  9.249577e-04  4.732604e-06  4.543127e+02  1.000000e+00  5.781435e+02 -1.030032e+02  3.334439e+02  5.756649e+02
3  3.429732e-01  4.059928e-02  1.411297e+00  5.153654e-01  5.783546e-01  7.036486e+00 6 1 -1.000000e+00
-3.579423e-01 -7.794527e-02 -1.135168e+00  2.356416e+02  5.000000e-01  5.834392e-01 -8.691663e-01 -5.468089e-01  3.550520e-02
 1.051854e+00 -1.288788e-02  1.962754e+00  0.000000e+00  0.000000e+00  2.625182e-01 -1.811287e-01 -3.979572e-02  2.059491e-03
-5.356325e-04  6.343865e-05  4.272160e-06  3.281364e+02  1.000000e+00  4.981212e+02 -1.439665e+01  1.133514e+02  4.954629e+02
3  3.860674e-01  7.290179e-02  6.141308e-01  3.688636e-01  5.705549e-02  2.867478e+00 6 2  2.911348e-01
 4.357901e-01 -7.319670e-02  9.099734e+00  0.000000e+00  0.000000e+00  3.758457e-01 -5.035419e-01  1.616194e-01  6.764718e-02
-1.648718e-01  5.471662e-02 -5.191898e-01  6.793124e+00  5.000000e-01  1.145282e+00 -1.131705e+00  8.163513e-01  5.746624e-01
-9.542747e-03  3.068886e-03  5.062266e-03  7.615494e+00  1.000000e+00  1.667776e+01 -5.476728e+00  4.272897e+00  1.521937e+01
3 -4.965724e-01 -5.462145e-01  2.771659e+00  1.264890e+00  4.349099e-01  5.820924e+00 6 1 -1.000000e+00
-1.485718e+00 -1.558754e+00  2.045986e+00  0.000000e+00  0.000000e+00  2.849016e-01  1.481502e-02 -1.496140e-01  2.752740e-03
 4.233174e-01  4.506430e-01 -8.898196e-01  2.146197e+02  5.000000e-01  7.016626e-01  1.334989e-01 -1.093164e+00  9.181467e-02
 2.768265e-03  2.375845e-03  4.822158e-05  2.590566e+02  1.000000e+00  1.463720e+02 -1.749083e+01 -9.459440e+00  1.442140e+02
3  2.366989e-01  1.340267e-01  1.528989e+00  5.611173e-01  8.562443e-01  3.806302e+00 6 1 -1.000000e+00
-3.579811e-01 -2.807946e-01 -2.548621e+00  6.929586e+01  5.000000e-01  7.181389e-01 -2.467079e-01 -6.410538e-01  6.137480e-02
 9.208078e-01  5.573621e-01  2.976511e+00  0.000000e+00  0.000000e+00  3.761947e-01 -1.477123e-01 -1.770605e-01  4.825498e-03
-2.439293e-03 -2.549474e-03  2.731605e-04  8.924226e+01  1.000000e+00  6.490856e+01  1.459695e+01 -1.450451e+01  6.240444e+01
1  1.389885e+00  4.618331e+00  0.000000e+00  1.347309e+00  0.000000e+00  5.092671e+00 0 2  2.716733e-01
 8.594643e-01  2.735531e+00  4.046497e+00  0.000000e+00  0.000000e+00  3.877895e-01  2.508663e-01 -2.544416e-01  4.252934e-04
3  8.705507e-02 -2.883691e-01  9.870671e-01  3.303492e-01  1.654909e-01  5.340256e+00 6 1 -1.000000e+00
 4.735242e-01 -6.011192e-01  1.907869e+00  0.000000e+00  0.000000e+00  2.332903e-01  1.507924e-01  2.023868e-01  4.058521e-03
 7.316053e-03  2.689103e-01 -3.157349e-01  9.279128e+01  5.000000e-01  7.708575e-01  1.790638e+00  1.154744e-01  3.503410e-01
 1.560676e-04  2.055551e-03  4.247074e-05  1.202909e+02  1.000000e+00  1.804217e+02  8.018791e+01 -4.707894e+01  1.791834e+02
3  3.931952e-01  5.826210e-01  7.852869e-01  3.438076e-01  4.047538e-01  4.607578e+00 6 1  2.795883e-01
 7.006385e-01  1.524413e-01  1.532652e+00  0.000000e+00  0.000000e+00  1.682211e-01 -1.824450e-01 -7.814149e-02  1.535108e-03
-7.261115e-02  1.547236e-02 -6.203468e-01  8.584422e+01  5.000000e-01  2.536012e+00 -1.660105e+00  1.102446e+00  5.177380e-01
-3.329319e-02  4.630349e-03  1.424983e-01  8.590443e+01  1.000000e+00  5.186994e+00 -2.892568e+00  1.465040e+00  2.158313e+00
2 -1.341003e-01 -2.412235e-01  9.943853e-01  4.981768e-01  2.472773e-01  4.492983e+00 6 1 -1.000000e+00
-2.921184e-01 -6.243215e-01  2.272513e+00  0.000000e+00  0.000000e+00  2.328954e-01  2.299623e-01 -3.090717e-01  5.102743e-03
 1.576079e-01  2.625541e-01 -5.619410e-01  1.398043e+02  5.000000e-01  3.803719e-01  6.636572e-01 -1.312648e+00  5.213566e-02
3  8.340624e-02 -1.352326e-01  4.019221e-01  1.927915e-01  1.092685e-01  3.938559e+00 6 1 -1.000000e+00
 1.681214e-01 -2.567092e-01  1.921067e+00  0.000000e+00  0.000000e+00  2.013374e-01  1.698579e-01  2.974328e-01  2.360628e-02
-8.687936e-04  1.053037e-03  8.710380e-05  5.163582e+01  1.000000e+00  1.164664e+02 -1.444610e+00  4.300992e+01  1.158977e+02
-5.587661e-02  7.700665e-02 -2.099121e-01  4.279301e+01  5.000000e-01  8.012335e-01  8.776840e-01  2.008252e+00  5.398601e-01
2  4.336800e-01 -4.611922e-01  3.039690e+00  1.282768e+00  1.789098e-01  4.870548e+00 6 3 -1.000000e+00
 1.899434e+00 -1.906487e+00  3.539140e+00  0.000000e+00  0.000000e+00  4.519337e-01 -3.934859e-02  1.275690e-01  1.595089e-04
-2.202597e-01  2.721855e-01 -6.331867e-01  1.419433e+03  5.000000e-01  1.464315e+00  3.350840e-01  1.297159e+00  6.629235e-02
3  5.398936e-01  5.484745e-01  1.393723e+00  6.172568e-01  6.644575e-01  4.361900e+00 6 3  3.004874e-01
 8.337423e-01 -2.140469e-01  3.999325e+00  0.000000e+00  0.000000e+00  4.194540e-01 -2.934631e-01  2.951090e-02  6.396624e-02
-5.027597e-01  1.812092e-01 -6.018933e+00  6.968819e+00  5.000000e-01  7.320621e-01 -4.380806e-01  2.145192e-01  2.017211e-01
-1.985125e-02  8.022597e-03  2.826349e-02  9.183124e+00  1.000000e+00  7.582128e+00 -1.279487e+00  2.511174e+00  5.422025e+00
3  6.736309e-01 -2.304546e-01  7.631012e-01  4.461468e-01  2.046268e-01  1.076322e+01 6 1  2.911419e-01
 5.766848e-01 -8.692486e-02  2.735004e+00  0.000000e+00  0.000000e+00  3.276879e-01 -2.929128e-01  2.398851e-02  4.281404e-02
-1.793707e-01  1.653363e-02 -5.596550e-01  1.660218e+01  5.000000e-01  1.288173e+00 -1.358637e+00  1.548072e-01  6.497270e-01
-1.254546e-02  1.438679e-03  4.394441e-03  1.781705e+01  1.000000e+00  1.943960e+01 -1.021340e+01  2.853937e+00  1.782031e+01
3 -3.818942e-01 -1.176895e-01  1.022000e+00  3.603782e-01  1.742841e-01  3.084209e+00 6 1 -1.000000e+00
-7.554155e-01 -2.908081e-01  2.009191e+00  0.000000e+00  0.000000e+00  2.216702e-01 -2.593584e-01 -2.020340e-01  4.884828e-03
 2.066533e-01  5.402213e-02 -3.501701e-01  5.577857e+01  5.000000e-01  6.419325e-01 -1.507335e+00 -8.437465e-01  1.830745e-01
 3.357251e-03  9.898433e-04  2.542473e-04  6.359574e+01  1.000000e+00  6.398315e+01  4.375512e+00  3.814969e+00  6.270993e+01
3  5.055647e-01  6.294754e-01  2.935028e+00  1.354806e+00  2.775370e-01  3.485455e+00 6 1 -1.000000e+00
 1.505620e+00  1.996837e+00  2.038862e+00  0.000000e+00  0.000000e+00  2.985403e-01 -3.894712e-03 -3.950804e-02  2.007744e-03
-3.257380e-01 -2.967454e-01 -5.658597e-01  3.938834e+02  5.000000e-01  1.022386e+00  4.532320e-02 -1.328785e+00  3.099852e-01
-1.063965e-02 -7.806462e-03  4.218802e-04  4.177778e+02  1.000000e+00  5.505936e+01 -1.391086e+01 -1.893570e+01  5.343643e+01
3  7.553162e-01  5.124197e-01  3.173058e+00  1.504119e+00  6.632276e-02  4.490776e+00 6 2 -1.000000e+00
 2.665082e+00  7.698434e-01  3.613844e+00  0.000000e+00  0.000000e+00  4.355488e-01 -1.712877e-01 -1.120361e-01  2.383448e-03
-3.331514e-01 -2.688554e-01 -2.396802e-01  4.725807e+02  5.000000e-01  1.633369e+00 -3.129779e-01 -2.115521e+00  3.972816e-01
-9.446341e-03 -6.477502e-03  2.502262e-04  4.991295e+02  1.000000e+00  6.872204e+01 -8.403644e+00 -2.278747e+01  6.601802e+01
1 -2.295522e-02 -3.570723e-02  0.000000e+00  7.225992e-03  0.000000e+00  1.232709e+01 0 2  2.876388e-01
 6.228473e-03 -2.575627e-02  3.978304e+00  0.000000e+00  0.000000e+00  4.955546e-01 -2.946272e-02  4.726198e-02  2.608335e-04
3 -1.566082e-01  2.048141e-01  7.385552e-01  3.848945e-01  1.219834e-01  4.046601e+00 6 1 -1.000000e+00
-2.377502e-01  5.134954e-01  1.955091e+00  0.000000e+00  0.000000e+00  2.310700e-01  1.403178e-01  2.451106e-01  5.946512e-03
 1.340438e-01 -1.246528e-01 -2.384887e-01  1.569401e+02  5.000000e-01  7.397412e-01 -4.258328e-02  2.063732e+00  3.259721e-01
 5.149621e-04 -4.361131e-04  5.710197e-06  2.116050e+02  1.000000e+00  4.697460e+02 -8.879860e+01  1.916045e+02  4.684415e+02
1  1.484772e+01  1.949143e+01  0.000000e+00  1.085067e+01  0.000000e+00  3.426893e+00 0 2  2.811540e-01
 1.771313e+01  1.615227e+01  3.638173e+00  0.000000e+00  0.000000e+00  3.885426e-01 -1.023814e-01 -2.975482e-01  2.868871e-04
3  7.335278e-01  1.621680e-01  1.614984e+00  6.727593e-01  1.273477e-01  2.050780e+00 6 1 -1.000000e+00
 1.253043e+00  4.262933e-01  1.559580e+00  0.000000e+00  0.000000e+00  1.450814e-01 -2.757960e-01 -1.167230e-01  2.432332e-02
-2.843064e-01 -6.840875e-02 -1.986090e-01  6.083368e+01  5.000000e-01  1.118569e+00 -2.064654e+00 -8.867244e-01  9.001600e-01
-2.183279e-02 -6.143622e-03  2.154762e-03  6.400440e+01  1.000000e+00  2.360814e+01 -5.418808e+00 -4.204301e+00  2.321956e+01
3 -2.913517e-01 -4.529167e-01  1.838526e+00  1.105420e+00  2.793602e-01  3.679348e+00 6 1 -1.000000e+00
-6.795922e-01 -1.188889e+00  2.360825e+00  0.000000e+00  0.000000e+00  2.639056e-01  1.857596e-01 -2.893918e-01  1.615023e-02
 3.149671e-01  3.574065e-01 -6.595206e-01  6.889825e+01  5.000000e-01  7.862209e-01  3.092032e-01 -1.210928e+00  2.872793e-01
 1.018830e-02  1.022231e-02  1.367266e-03  7.893735e+01  1.000000e+00  2.929921e+01 -4.173969e+00 -7.213680e+00  2.783107e+01
3 -5.982787e-02 -7.057407e-01  1.830213e+00  7.285526e-01  1.349934e-01  4.642904e+00 6 1 -1.000000e+00
