# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
1  3.757919e-01  2.298917e+00  0.000000e+00  3.130023e+00  0.000000e+00  5.300245e+00 0 2 -1.000000e+00
 2.840774e-02  6.331691e-01  1.668304e+00  0.000000e+00  0.000000e+00  2.190364e-01  8.477118e-02 -5.750690e-02  6.379514e-03
-7.409582e-04 -1.062281e-01 -2.280891e-01  6.961415e+01  5.000000e-01  1.097692e+00  2.075756e+00 -2.916037e-01  6.545945e-01
 3.930305e-04 -6.437308e-03  1.166833e-03  7.271485e+01  1.000000e+00  3.184983e+01  8.734398e+00  4.289695e+00  3.103223e+01
1 -2.275476e+00  3.222194e+00  0.000000e+00  1.800148e+00  0.000000e+00  3.799739e+00 0 2  2.919821e-01
 4.333139e+00  4.512998e+00  3.243799e+00  0.000000e+00  0.000000e+00  4.077502e-01 -2.056620e-01  1.350702e-02  4.475113e-04
5  1.825576e-01  2.890650e-01  4.388153e+00  1.717651e+00  1.000000e+00  3.103485e+00 6 3 -1.000000e+00
-3.731438e-01 -1.472812e+00 -1.583833e+00  1.209904e+02  5.000000e-01  8.724890e-01  7.121774e-01 -3.747561e-01  1.372541e-01
 2.605362e+00  6.979435e-01  4.184224e+00  0.000000e+00  0.000000e+00  4.584995e-01 -1.924813e-01 -1.310753e-01  1.152074e-02
-1.701426e+00  1.539052e+00  8.997892e+00  4.525637e+01  0.000000e+00  5.237252e-01  9.391659e-03  3.400182e-01  2.407195e-02
-5.012113e-01  2.146117e+00 -7.731601e+00  4.824411e+01  5.000000e-01  6.478157e-01  4.630808e-01  1.973049e-01  5.174524e-02
-3.116031e-03 -7.292015e-03  5.667899e-04  1.920806e+02  1.000000e+00  4.537217e+01  1.281876e+01 -6.344035e+00  4.316937e+01
3  7.209692e-01 -6.057463e-01  8.169499e-01  3.227086e-01  1.598504e-01  1.179622e+00 6 1  2.956373e-01
 3.055015e-01 -5.783254e-01  2.406019e+00  0.000000e+00  0.000000e+00  2.828074e-01  2.024436e-01  2.403279e-01  7.496373e-02
-5.165130e-02  1.564187e-01 -3.846031e-01  4.428538e+01  5.000000e-01  1.757770e+00  1.496897e+00  9.662287e-01  1.293529e+00
-1.038889e-02  2.860757e-02  2.112764e-02  4.534436e+01  1.000000e+00  9.818152e+00  4.236259e+00  3.533066e+00  9.014899e+00
3  7.674193e-01  1.446107e+00  1.412085e+00  7.293126e-01  3.532993e-01  3.896044e+00 6 3  2.870459e-01
 2.898156e-01 -3.311981e-01 -1.129635e+00  6.274191e+01  5.000000e-01  6.426343e-01  1.503720e-01  9.951584e-01  8.482590e-02
-5.814480e-01  7.800557e-01  3.197389e+00  0.000000e+00  0.000000e+00  3.350913e-01  9.725831e-02  3.462501e-01  9.260016e-03
 1.209285e-03 -1.322676e-03  5.916614e-05  8.986945e+01  1.000000e+00  1.319183e+02 -5.714030e+00  1.433165e+01  1.293866e+02
3 -2.926025e-02  4.412636e-02  2.886158e-02  1.026493e-02  7.857740e-01  5.283591e+00 6 3  3.002956e-01
-5.504833e-03 -1.141211e-02  7.191185e+00  3.187578e-03  0.000000e+00  6.252837e-01 -3.494860e-02  1.147861e-02  1.037910e-03
-5.658180e-03 -3.059511e-04 -5.650646e+00  4.386147e-03  5.000000e-01  1.030059e+00 -4.063293e-01  1.130087e-01  1.955089e-03
 3.747816e-03  1.592613e-02  4.650788e+00  0.000000e+00  0.000000e+00  5.321380e-01  1.414652e-02  6.064139e-02  8.135219e-04
3  5.492136e-01  2.598603e-01  1.544369e+00  8.985118e-01  1.230808e-01  7.165200e+00 6 1 -1.000000e+00
 1.237915e+00  4.125243e-01  1.860123e+00  0.000000e+00  0.000000e+00  2.392854e-01 -5.517298e-02 -1.950480e-01  1.422032e-02
-2.403290e-01 -3.454216e-02 -2.289454e-01  1.261007e+02  5.000000e-01  1.704139e+00 -1.891551e+00 -1.133888e+00  1.290434e+00
-3.413657e-02 -2.586743e-03  5.321262e-03  1.290983e+02  1.000000e+00  1.882385e+01 -1.138769e+01  2.915303e-01  1.819007e+01
1 -1.864185e+00  2.980098e+00  0.000000e+00  1.237982e+00  0.000000e+00  1.557607e+01 0 2  2.896685e-01
-2.834782e+00 -8.234180e-01  3.067992e+00  0.000000e+00  0.000000e+00  4.242115e-01  7.033059e-02 -2.529648e-02  4.512307e-03
3  3.638290e-01  4.268941e-01  6.060514e-01  2.651114e-01  6.843933e-01  3.812362e+00 6 3  2.752569e-01
-4.830665e-02  3.957004e-01  2.405103e+00  0.000000e+00  0.000000e+00  3.130972e-01  2.209287e-01  8.510788e-02  9.620556e-03
 6.297819e-02 -2.000461e-01 -3.514212e+00  2.732389e+01  5.000000e-01  5.240864e-01  5.383750e-01  4.703243e-01  5.390696e-02
 4.514941e-05 -3.466334e-04  1.837601e-05  4.674677e+01  1.000000e+00  2.378192e+02  4.063578e+01 -3.645017e+00  2.353030e+02
3 -1.137654e-02 -1.830254e-01  4.632801e-01  2.062538e-01  1.668742e-01  5.671819e+00 6 1 -1.000000e+00
-1.117766e-02 -3.653130e-01  1.616122e+00  0.000000e+00  0.000000e+00  1.848421e-01  2.065498e-01 -5.526617e-02  5.962791e-03
-4.221792e-03  9.791491e-02 -2.696891e-01  4.452587e+01  5.000000e-01  5.385091e-01  1.977898e+00 -9.415491e-02  2.447516e-01
-1.629454e-04  8.731373e-04  4.150887e-05  5.361850e+01  1.000000e+00  1.621874e+02  1.656802e+01  4.019501e+01  1.614753e+02
3  9.692283e-02 -2.656709e-01  1.182213e+00  4.701982e-01  1.406851e-01  2.856717e+00 6 3 -1.000000e+00
 3.838340e-01 -7.136625e-01  3.568393e+00  0.000000e+00  0.000000e+00  3.180241e-01  2.502889e-01  3.495832e-01  4.965155e-02
-1.140307e-01  3.586056e-01 -5.020199e-01  2.427610e+01  5.000000e-01  7.700107e-01  1.175651e+00  8.140601e-01  3.824657e-01
-1.205414e-03  3.625016e-03  1.769075e-04  3.370133e+01  1.000000e+00  8.247447e+01  2.594674e+01  1.766875e+01  8.132691e+01
3  5.992906e-01 -3.067297e-01  1.731910e+00  8.340641e-01  1.042929e-01  6.338865e+00 6 1 -1.000000e+00
 1.076789e+00 -1.040541e+00  1.499548e+00  0.000000e+00  0.000000e+00  1.749846e-01 -1.164738e-01  1.472209e-02  5.791422e-03
-2.552359e-01  6.635591e-02 -1.563922e-01  1.069152e+02  5.000000e-01  1.392988e+00 -2.199575e+00  1.307856e+00  9.870457e-01
-1.337772e-02  3.713878e-03  6.634434e-04  1.127690e+02  1.000000e+00  4.458226e+01 -1.885760e+01  6.042883e+00  4.375122e+01
3 -1.528594e-01  4.672671e-01  1.150336e+00  6.048857e-01  1.296163e-01  2.832704e+00 6 1 -1.000000e+00
-3.287269e-01  8.895752e-01  1.631152e+00  0.000000e+00  0.000000e+00  1.932180e-01  1.671870e-01  9.940944e-02  6.729761e-03
 8.090829e-02 -1.853538e-01 -2.114239e-01  9.512276e+01  5.000000e-01  7.980629e-01  1.685884e+00  1.388671e+00  4.332786e-01
 2.699859e-03 -4.730743e-03  2.659882e-04  1.043265e+02  1.000000e+00  6.439166e+01 -1.626096e+00  1.600913e+01  6.359166e+01
3 -9.281901e-02  1.619838e-01  1.032952e+00  4.860612e-01  3.265325e-01  7.801670e+00 6 1 -1.000000e+00
 1.444031e-01 -3.433287e-01 -9.122977e-01  3.053586e+01  5.000000e-01  4.977818e-01  8.955512e-01  7.391512e-01  1.336388e-01
-5.030907e-01  4.614954e-01  2.793896e+00  0.000000e+00  0.000000e+00  2.920724e-01  2.885616e-02  3.773667e-01  2.758634e-02
 3.640006e-04 -5.749172e-04  1.390156e-05  5.751362e+01  1.000000e+00  2.784900e+02  2.215910e+01  6.764100e+01  2.771408e+02
3  4.897047e-02 -3.139590e-01  1.354694e+00  6.824504e-01  1.543562e-01  6.258277e+00 6 3 -1.000000e+00
 1.006963e-01 -9.764347e-01  5.069980e+00  0.000000e+00  0.000000e+00  4.186938e-01  3.664763e-01  7.982858e-02  2.314351e-02
-6.987729e-02  3.674773e-01 -7.825828e-01  1.055066e+02  5.000000e-01  8.917433e-01  1.062326e+00  4.012512e-01  2.641161e-01
-1.756326e-03  9.175501e-03  1.405446e-03  1.247782e+02  1.000000e+00  2.866306e+01  6.540710e+00  3.308492e+00  2.710309e+01
3 -1.056938e-01  2.380730e-01  8.046232e-01  2.669534e-01  2.378356e-01  7.736722e+00 6 1 -1.000000e+00
 3.763314e-02 -1.599068e-01 -3.951256e-01  6.313405e+01  5.000000e-01  8.877057e-01  1.375171e+00  8.076856e-01  5.004773e-01
-2.984302e-01  5.711745e-01  1.661339e+00  0.000000e+00  0.000000e+00  2.184854e-01  4.640440e-02  8.177763e-02  1.064606e-02
 1.073773e-03 -4.748598e-03  5.227292e-04  7.003586e+01  1.000000e+00  4.838094e+01  1.804797e+01  2.487502e+00  4.753143e+01
3 -4.529344e-01  8.950528e-02  1.001322e+00  5.485252e-01  3.849881e-01  3.758827e+00 6 1 -1.000000e+00
-8.808971e-01  4.295730e-02  1.773202e+00  0.000000e+00  0.000000e+00  1.754608e-01 -3.281173e-01  9.084299e-02  7.805781e-02
 1.180230e-01 -2.635387e-02 -6.826617e-01  2.144259e+01  5.000000e-01  3.096224e+00 -2.158881e+00  1.094642e+00  2.919519e+00
 9.008311e-02 -1.974537e-02  4.343023e-01  2.144481e+01  1.000000e+00  4.144784e+00 -2.468855e+00  1.221423e+00  3.957615e+00
3  1.025146e+00  3.235343e+00  1.999990e+00  9.954597e-01  4.898004e-03  5.841783e+00 6 2  3.211629e-01
 1.939075e-01 -1.879578e+00  6.512872e+00  0.000000e+00  0.000000e+00  4.263610e-01  3.329940e-01  2.542334e-01  3.968866e-03
-7.886335e-03  2.667198e-02  2.175190e-03  1.082414e+02  1.000000e+00  2.830073e+01  1.455264e+01  8.591882e+00  2.633741e+01
-3.665449e-02  1.070783e-01 -3.190008e-02  1.078722e+02  5.000000e-01  4.965417e+00  4.925312e+00  4.776372e+00  3.565492e+00
3  7.922789e-01 -4.465306e-01  5.971018e-01  3.095333e-01  7.963453e-01  7.941494e+00 6 3  2.889178e-01
 2.175358e-01 -3.957470e-01  2.715020e+00  0.000000e+00  0.000000e+00  3.578121e-01  1.550207e-01  1.416069e-01  1.347300e-02
 5.732972e-02  1.794613e-01 -3.409350e+00  1.047431e+01  5.000000e-01  8.631515e-01  4.439409e-01 -3.390502e-01  1.933738e-01
-1.196763e-03  1.531074e-02  8.481025e-02  1.143558e+01  1.000000e+00  4.529203e+00  5.452751e-01 -6.057379e-01  2.824060e+00
4 -1.946391e+00  1.284362e+00  6.490802e+00  3.023451e+00  1.000000e+00  8.311919e+00 6 3  2.734829e-01
-1.557037e+00 -1.272494e-01 -1.210068e+00  1.044797e+03  5.000000e-01  1.180690e+00 -9.259900e-01 -3.989288e-02  1.415724e-03
 1.640329e+00  3.957934e+00  2.958959e+00  0.000000e+00  0.000000e+00  3.778578e-01  3.289769e-02 -2.191392e-01  9.389572e-05
 2.075356e+00 -2.518274e+00  1.046256e+01  3.485270e+02  0.000000e+00  4.520811e-01 -5.905673e-02  4.484959e-01  1.009514e-04
 2.763566e+00 -1.417071e+00 -1.007281e+01  3.538780e+02  5.000000e-01  5.197248e-01 -3.956073e-01  4.164569e-01  1.238896e-04
3 -1.338588e-01  3.909029e-01  1.058314e+00  4.524171e-01  1.757154e-01  3.314840e+00 6 1 -1.000000e+00
-2.844130e-01  8.137284e-01  1.698280e+00  0.000000e+00  0.000000e+00  2.084531e-01  1.503095e-01  1.229740e-01  5.504394e-03
 4.673828e-02 -1.914424e-01 -2.984139e-01  1.340368e+02  5.000000e-01  7.259863e-01  1.544113e+00  1.020709e+00  3.120908e-01
 6.231079e-04 -4.286392e-03  2.549976e-04  1.488334e+02  1.000000e+00  6.502141e+01  1.159892e+01 -6.526828e+00  6.402469e+01
3  1.095823e-01  1.603805e-01  1.030638e+00  6.393484e-01  4.997404e-01  6.658260e+00 6 3 -1.000000e+00
-3.061844e-01 -1.680871e-01 -3.904835e+00  1.236359e+01  5.000000e-01  6.095373e-01 -2.359539e-01 -5.940367e-01  3.640420e-01
 4.270179e-01  5.562262e-01  1.951404e+00  0.000000e+00  0.000000e+00  2.365168e-01  1.609037e-01 -2.111043e-01  5.043177e-02
-1.166014e-02 -9.665680e-03  1.437910e-02  1.474846e+01  1.000000e+00  9.689502e+00 -2.241106e+00 -9.692714e-01  9.177471e+00
3  5.606328e-01  1.746545e-01  2.759282e+00  1.388662e+00  3.733743e-01  1.375276e+01 6 1 -1.000000e+00
-8.239998e-01 -3.674476e-01 -8.515278e-01  9.667863e+01  5.000000e-01  4.719756e-01 -6.623004e-01 -1.007238e+00  1.540861e-01
 1.909672e+00  7.618273e-03  2.280628e+00  0.000000e+00  0.000000e+00  2.704667e-01 -2.863416e-01 -1.084042e-01  2.596557e-02
-3.574216e-03 -7.331426e-04  5.195496e-05  1.523255e+02  1.000000e+00  1.426177e+02 -2.842788e+01  8.306197e-03  1.417253e+02
3  1.502282e+00 -1.398771e+00  2.456706e+00  1.242367e+00  6.918023e-01  2.840386e+00 6 3  2.983955e-01
-9.228039e-01 -2.811932e-01 -4.232847e+00  6.311727e+01  5.000000e-01  6.114622e-01 -5.400367e-01 -3.091434e-01  5.040445e-02
 9.429047e-01  1.317098e+00  2.928293e+00  0.000000e+00  0.000000e+00  3.408137e-01  1.102152e-01 -2.843998e-01  9.374378e-03
-3.934502e-03 -4.440864e-03  7.409579e-04  9.761343e+01  1.000000e+00  3.785521e+01 -1.361507e+00 -2.616914e+00  3.381550e+01
3  1.608232e-01  5.277226e-01  2.073152e+00  9.051512e-01  2.793417e-01  3.404489e+00 6 1 -1.000000e+00
-1.155759e-01 -4.999482e-01 -7.226385e-01  1.310510e+02  5.000000e-01  6.805446e-01  1.031019e+00 -6.502837e-01  1.129259e-01
 2.996135e-01  1.531204e+00  2.586934e+00  0.000000e+00  0.000000e+00  3.313137e-01  1.788523e-01 -1.691013e-01  5.283880e-03
-3.626524e-04 -3.090497e-03  5.807476e-05  1.658290e+02  1.000000e+00  1.347780e+02  2.037814e+01  1.618972e+01  1.329960e+02
3  3.531376e-01  8.491479e-02  1.082621e+00  3.897481e-01  1.520858e-01  3.975762e+00 6 1 -1.000000e+00
-2.299492e-01 -3.916970e-02 -4.086646e-01  9.251198e+01  5.000000e-01  7.406566e-01 -1.526544e+00 -4.288549e-01  1.164736e-01
 7.472356e-01  4.268552e-01  2.687067e+00  0.000000e+00  0.000000e+00  3.118573e-01 -2.441324e-01 -2.044181e-01  3.788631e-03
-2.897996e-03 -1.041287e-03  2.631811e-04  1.071369e+02  1.000000e+00  6.380737e+01  1.204178e+01  3.113535e-01  6.215606e+01
3 -2.335838e-01 -2.743367e-01  1.113299e+00  3.679597e-01  1.588003e-01  7.189006e+00 6 1 -1.000000e+00
-6.656342e-01 -5.465593e-01  2.074309e+00  0.000000e+00  0.000000e+00  2.635802e-01 -3.471911e-02 -2.429412e-01  3.448791e-03
 1.289526e-01  2.332267e-01 -3.294008e-01  8.693762e+01  5.000000e-01  7.247809e-01  8.136392e-01 -1.565104e+00  1.898519e-01
 4.190931e-04  9.697327e-04  9.504976e-06  1.134229e+02  1.000000e+00  3.551401e+02  1.349667e+02 -4.462190e+01  3.533706e+02
3  6.916586e-02  2.145920e-02  2.485947e-01  1.467157e-01  1.294237e-01  2.059200e+00 6 3 -1.000000e+00
-6.333079e-02 -1.889485e-02 -4.628966e-01  1.690498e+01  5.000000e-01  1.238391e+00 -1.255135e+00 -8.011098e-01  1.000188e+00
 1.698473e-01  6.728670e-02  3.576598e+00  0.000000e+00  0.000000e+00  2.977696e-01 -3.479370e-01 -3.040922e-01  1.280674e-01
-6.251659e-03 -1.920956e-03  1.135848e-02  1.819990e+01  1.000000e+00  1.173290e+01 -4.323951e+00 -2.908367e+00  1.133599e+01
3  1.898845e-01  7.663988e-03  9.661366e-01  3.582277e-01  7.392711e-01  5.328304e+00 6 1 -1.000000e+00
-3.270979e-01  8.480040e-02 -1.388381e+00  7.143596e+01  5.000000e-01  3.445094e-01 -9.173177e-01  5.553914e-01  3.712745e-02
 6.376348e-01  1.368657e-01  1.878040e+00  0.000000e+00  0.000000e+00  2.193870e-01 -2.689320e-01 -6.754401e-02  3.918985e-03
-1.349576e-04  2.077033e-05  9.505785e-07  1.482039e+02  1.000000e+00  1.047908e+03  9.126903e+01  1.889328e+02  1.046479e+03
3 -3.895949e-01 -1.138044e-01  1.296184e+00  6.113556e-01  2.165523e-01  1.006829e+01 6 1 -1.000000e+00
-9.370121e-01 -1.471845e-01  2.433945e+00  0.000000e+00  0.000000e+00  2.324036e-01 -3.786152e-01 -1.870808e-01  3.902800e-02
 3.334782e-01  1.096201e-01 -5.270764e-01  2.996914e+01  5.000000e-01  7.286456e-01 -1.104783e+00 -8.662245e-01  4.229299e-01
 1.183610e-02  3.382431e-03  1.832605e-03  3.471651e+01  1.000000e+00  2.481312e+01 -3.971190e+00 -2.371292e+00  2.411010e+01
3 -6.208045e-02 -7.761381e-01  2.556432e+00  1.404908e+00  2.465188e-01  2.949819e+00 6 1 -1.000000e+00
-3.502185e-02 -2.010363e+00  2.345553e+00  0.000000e+00  0.000000e+00  3.052519e-01  2.367619e-01 -1.673605e-02  5.009608e-03
 9.856612e-02  5.425758e-01 -5.782230e-01  2.645581e+02  5.000000e-01  7.510230e-01  1.271601e+00 -4.176807e-01  1.835779e-01
 1.568053e-03  7.569457e-03  2.108887e-04  3.047399e+02  1.000000e+00  7.073007e+01  4.646962e+00 -9.942432e+00  6.923758e+01
3 -3.649778e-01  3.585807e-02  1.414941e+00  5.117368e-01  4.456868e-01  5.495791e+00 6 1 -1.000000e+00
 4.282467e-01 -7.768076e-02 -8.666849e-01  6.381439e+01  5.000000e-01  3.664944e-01 -1.192009e+00  3.664218e-01  7.722361e-02
-9.767805e-01  8.952050e-02  1.944605e+00  0.000000e+00  0.000000e+00  2.203079e-01 -3.042610e-01  3.319192e-02  7.397927e-03
 8.443383e-04 -2.282282e-04  1.127986e-05  1.014299e+02  1.000000e+00  3.029229e+02  2.771406e+01  4.166288e+01  3.020511e+02
5 -9.501298e-03  4.491680e-03  3.003143e-01  1.144969e-01  1.000000e+00  1.489883e+00 6 1 -1.000000e+00
-6.730399e-02 -9.071109e-02 -1.226890e+00  2.089497e+00  5.000000e-01  1.159182e+00  3.174340e-01 -8.600255e-01  9.899111e-01
 1.089994e-01 -8.725097e-02  2.721735e+00  9.310707e-01  0.000000e+00  3.119954e-01 -3.682775e-03  3.254597e-01  1.638236e-01
 7.585486e-02  7.459033e-02 -1.093594e+00  2.278087e+00  5.000000e-01  1.291014e+00  4.045348e-02 -9.987338e-01  1.119270e+00
